'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit'
2015,'B2',0.1,15680.078749998067,39288.04724999766,33997.90224999727,9175.625249999759,75373.18499999479,15008.151749998255,13119.083999999271,44923.91924999742,27239.434249997255,27131.908749997187,23494.590249998837,25054.737499998355,13926.478249999853,49399.1977499928,176290.3519999895,134568.7872499848,363413.1425000543
2016,'B2',0.1,16192.738749998094,39739.93649999762,34415.741499997224,9266.71099999977,77095.90124999503,15405.565499998314,13207.626999999273,46990.21674999723,27593.30049999727,27676.159749997118,24008.615499998894,26212.99399999841,14324.338249999912,50139.217499992796,181499.91224998998,137335.91099998442,372129.8462500545
2017,'B2',0.1,16611.82599999814,39818.423749997695,34745.218999997174,9357.320499999794,78202.09274999499,15745.448749998377,12977.80774999941,48790.62199999666,27904.10924999727,27260.829749997447,24161.19924999898,27073.25449999841,14696.101499999972,50865.45849999276,185205.10974999054,138118.88099998469,377344.254750056
2018,'B2',0.1,17116.04499999812,40338.67824999762,35073.96774999712,9460.279999999802,79057.64449999492,16073.476749998434,13068.079249999408,50253.24624999627,28381.26524999717,27617.89949999742,24456.82224999889,27781.426499998408,15040.80575000003,51657.78449999272,188179.2007499909,140727.84624998414,383719.6370000546
2019,'B2',0.1,17322.791499998188,29742.34174999856,35208.737249997146,9558.144749999814,58529.34074999594,16405.718999998466,13132.041499999414,49861.80524999604,28437.02449999718,23563.21999999778,24504.37774999896,28410.599249998366,15440.885000000097,51724.93774999295,156587.33824999104,138726.18499998428,350117.02825005783
2020,'B2',0.1,17413.411249998273,30608.204499998476,31467.96324999761,9578.641749999832,57686.81924999604,16514.412249998506,13172.146999999426,49451.00549999585,27388.989749997236,23359.981999997788,24594.348499998956,28968.830749998328,15785.705000000155,51530.19124999317,151599.7539999915,140121.55499998404,345990.46075006184
2021,'B2',0.1,18131.216499998194,30494.461249998487,35700.9367499971,9770.96324999983,58126.987749996006,17036.87799999846,13333.170999999425,46579.960499995665,28006.373999997162,25464.970749997567,24744.775499998927,29337.406499998287,16098.553750000214,52860.733499993104,154692.48699999123,142229.5214999836,352826.65550005843
2022,'B2',0.1,18718.761999998063,42436.31024999733,35861.60449999707,9965.785749999835,81082.97899999462,17338.82774999847,13458.510749999446,53180.44974999534,29383.10199999703,28754.56349999736,24828.80274999892,29724.851499998225,16377.264500000265,53823.602249992946,195260.56449999206,148872.8417499826,401111.8140000574
2023,'B2',0.1,19257.272999997927,42679.47574999735,35988.93174999705,10058.558749999844,81386.56974999457,17637.87099999844,13669.315499999391,54359.24224999497,29611.305999996977,29060.148249997324,24973.297749998903,30157.85524999817,16627.427750000217,55012.7537499927,196390.8399999922,150908.87349998203,405467.27275005373
2024,'B2',0.1,19464.87274999795,42950.11999999735,36191.711999996995,10085.54124999986,81624.37074999454,17928.979749998416,13604.788499999451,54412.3717499949,29781.885249996958,29366.0627499973,25180.09699999882,30526.34499999813,16908.421000000155,55023.61849999294,197465.8562499924,152381.28749998176,408025.56775005563
2025,'B2',0.1,19967.154749997833,43482.37499999723,36313.56324999698,10204.766499999858,81885.6484999945,18176.683249998372,13855.7257499994,55377.875749994586,30177.409249996894,29682.670749997313,25206.64849999885,30894.675499998037,17176.281750000107,56177.265249992735,198501.03474999257,154568.37299998107,412401.47850005806
2026,'B2',0.1,20267.143249997793,43573.95574999725,36318.38024999699,10291.82199999987,82132.74699999444,18423.995999998355,13898.595499999416,55835.91274999442,30444.79649999682,29995.763249997253,25312.77249999883,31242.561249998012,17428.843250000067,56679.42349999276,199393.95049999285,155939.1097499808,415167.2892500561
2027,'B2',0.1,20284.38599999789,43554.546749997324,36423.771749996966,10296.048499999886,82338.11499999442,18468.38374999837,13848.025499999456,55654.337749994476,29403.715499996862,30100.645499997325,25300.558249998852,31535.759249997966,17686.201250000027,56215.00674999309,199291.453999993,156233.22849998096,414894.49475005484
2028,'B2',0.1,20619.81199999786,32197.27524999834,36557.90649999694,10367.998999999896,59737.32149999576,18912.81224999828,13894.04224999947,48948.846499994506,29453.058249996844,27725.073749997482,25410.11524999882,31779.45674999791,17885.67024999999,56908.31324999304,160659.85349999127,152898.10149998098,373489.3895000595
2029,'B2',0.1,21014.644249997764,43903.6307499973,36677.0272499969,10412.888749999905,82712.70574999436,19202.481749998213,13926.156999999468,56636.88724999417,30960.17724999672,30722.993249997297,25566.54799999874,32060.44099999787,18053.28374999995,57719.30624999282,201876.0744999931,159113.54124998025,421849.8660000535
2030,'B2',0.1,21291.815199997778,35402.63355000306,32341.76870000041,8685.98885000009,72847.58745000226,19441.851049998182,11561.983799999385,51753.42145000325,29384.40839999941,25854.848999999365,23950.227099999833,25982.544700001665,16014.208750001195,57885.71884999311,177838.72839998003,135671.4613000002,374513.2880000339
2031,'B2',0.1,21524.70375999772,28548.710829996806,28951.096259997772,7292.159390000187,64987.14148999836,19713.151489998134,9827.88806000031,48122.282199999296,27544.308599997046,22289.814160000315,22726.863619999374,21098.256179998687,14359.237469999309,58121.35534999278,158266.86710999557,117504.40783999056,336985.6135097326
2032,'B2',0.1,21817.0708079977,16706.955499998774,26183.489988001293,6153.141274000042,43923.80837600021,19896.529745998094,8088.974952000265,43953.94167599255,27025.3079619995,16227.696567999512,21730.136528000185,17188.698835999592,13089.140964000328,58244.996425993064,121395.87176798895,99353.89410400418,281984.8931777892
2033,'B2',0.1,22118.18609639765,18367.911212401086,24022.585143999313,5310.055761999789,53706.04162439769,20121.48929679804,6923.085817600551,42641.73806839023,26448.96693559932,16507.00558560123,20988.121213599745,14086.742424799517,12057.385360398965,58743.53340599335,131389.5490723745,90101.44868919937,283299.3145420501
2034,'B2',0.1,22354.025727117634,14909.469071280497,22267.015153118857,4597.445197359851,49703.03278887911,20300.42213743799,6020.141209759996,41092.30429215565,25711.307342477554,14672.807460159696,20366.239185599836,11579.368023839852,11213.00157695935,59172.69955679333,121772.45114727782,80789.13596255606,264786.5791660237
