year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868725.0,795900.0,172325.0,579700.0,111050.0,470550.0,37.0,400.0,36.0,200.0,0.0,800.0
2016,847275.0,815350.0,151900.0,601775.0,111650.0,470300.0,37.0,400.0,36.0,200.0,0.0,800.0
2017,836400.0,824800.0,136025.0,618325.0,111875.0,470825.0,37.0,400.0,36.0,200.0,200.0,49650.0
2015,868725.0,795950.0,172325.0,579675.0,110575.0,471000.0,37.0,400.0,36.0,200.0,0.0,600.0
2015,868900.0,796050.0,172325.0,579700.0,110675.0,470600.0,37.0,400.0,36.0,200.0,0.0,800.0
2016,847400.0,815450.0,151900.0,601775.0,111275.0,470450.0,37.0,400.0,36.0,200.0,0.0,1225.0
2017,836225.0,825150.0,136025.0,618325.0,111675.0,470850.0,37.0,400.0,36.0,200.0,150.0,47325.0
2018,828825.0,831150.0,122050.0,632475.0,112300.0,471450.0,37.0,400.0,36.0,200.0,0.0,40325.0
2019,823525.0,835250.0,111250.0,643450.0,112925.0,471850.0,37.0,400.0,36.0,200.0,127100.0,65075.0
2020,787275.0,870950.0,102975.0,652175.0,122875.0,462000.0,37.0,400.0,36.0,200.0,156400.0,69125.0
2021,781025.0,877325.0,95775.0,659425.0,125750.0,458950.0,37.0,400.0,36.0,200.0,148450.0,67125.0
2022,775325.0,882850.0,89425.0,665775.0,126675.0,458200.0,37.0,400.0,36.0,200.0,175.0,53900.0
2023,770025.0,887850.0,84225.0,671000.0,127250.0,457900.0,37.0,400.0,36.0,200.0,75.0,32275.0
2024,765400.0,891900.0,79875.0,675375.0,127550.0,458150.0,37.0,400.0,36.0,200.0,625.0,50175.0
2025,761525.0,895500.0,76200.0,679050.0,127725.0,458250.0,37.0,400.0,36.0,200.0,75.0,21350.0
2026,757900.0,898900.0,73225.0,682025.0,127800.0,458400.0,37.0,400.0,36.0,200.0,0.0,20275.0
2027,754875.0,901725.0,70825.0,684425.0,127925.0,458475.0,37.0,400.0,36.0,200.0,5325.0,61425.0
2028,752200.0,904275.0,68475.0,686775.0,128000.0,458525.0,37.0,400.0,36.0,200.0,155250.0,61100.0
2029,749600.0,906700.0,66100.0,689150.0,128025.0,458675.0,37.0,400.0,36.0,200.0,475.0,46275.0
2030,747075.0,908975.0,64125.0,691125.0,128175.0,458775.0,37.0,400.0,36.0,200.0,400.0,49125.0
2031,744600.0,911100.0,62025.0,693225.0,128200.0,459100.0,37.0,400.0,36.0,200.0,2600.0,20400.0
2032,742450.0,912975.0,60125.0,695125.0,128250.0,459325.0,37.0,400.0,36.0,200.0,135625.0,49750.0
2033,740475.0,914750.0,58400.0,696850.0,128325.0,459450.0,37.0,400.0,36.0,200.0,0.0,43750.0
2034,738675.0,916275.0,56625.0,698625.0,128450.0,459600.0,37.0,400.0,36.0,200.0,375.0,13675.0
2035,736975.0,917800.0,54875.0,700375.0,128600.0,459625.0,37.0,400.0,36.0,200.0,225.0,50100.0
2036,735250.0,919450.0,53250.0,702000.0,128675.0,459625.0,37.0,400.0,36.0,200.0,4975.0,39450.0
2037,733475.0,921025.0,52150.0,703100.0,128700.0,459800.0,37.0,400.0,36.0,200.0,5700.0,56000.0
