year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,869000.0,795600.0,172325.0,579675.0,110650.0,471000.0,37.0,400.0,36.0,200.0,0.0,825.0
2016,847550.0,815050.0,151900.0,601750.0,111125.0,470875.0,37.0,400.0,36.0,200.0,0.0,800.0
2017,836600.0,824600.0,136025.0,618300.0,111550.0,471175.0,37.0,400.0,36.0,200.0,200.0,48025.0
2018,829275.0,830675.0,122050.0,632450.0,112300.0,471500.0,37.0,400.0,36.0,200.0,0.0,42825.0
2019,823550.0,835225.0,111250.0,643425.0,112975.0,471825.0,37.0,400.0,36.0,200.0,126225.0,66900.0
2020,786325.0,871500.0,102975.0,652150.0,123075.0,462225.0,37.0,400.0,36.0,200.0,155800.0,66250.0
2021,779825.0,878350.0,95775.0,659400.0,125850.0,459050.0,37.0,400.0,36.0,200.0,146750.0,68575.0
2022,774200.0,883900.0,89425.0,665750.0,127000.0,457975.0,37.0,400.0,36.0,200.0,150.0,54125.0
2023,768800.0,888750.0,84225.0,670975.0,127625.0,457875.0,37.0,400.0,36.0,200.0,125.0,32250.0
2024,764100.0,893025.0,79875.0,675350.0,127900.0,458000.0,37.0,400.0,36.0,200.0,625.0,47025.0
2025,759900.0,896700.0,76200.0,679025.0,128275.0,458150.0,37.0,400.0,36.0,200.0,100.0,21825.0
2026,756600.0,899600.0,73225.0,682000.0,128475.0,458350.0,37.0,400.0,36.0,200.0,0.0,19275.0
2027,754050.0,901775.0,70825.0,684400.0,128575.0,458625.0,37.0,400.0,36.0,200.0,5675.0,60900.0
2028,751650.0,903950.0,68475.0,686750.0,128775.0,458650.0,37.0,400.0,36.0,200.0,156400.0,60250.0
2029,748750.0,906475.0,66100.0,689125.0,128950.0,458850.0,37.0,400.0,36.0,200.0,250.0,48225.0
2030,746100.0,908875.0,64125.0,691100.0,129100.0,458950.0,37.0,400.0,36.0,200.0,400.0,51375.0
2031,743825.0,910850.0,62025.0,693200.0,129200.0,459150.0,37.0,400.0,36.0,200.0,2500.0,20900.0
2032,741750.0,912750.0,60125.0,695100.0,129275.0,459250.0,37.0,400.0,36.0,200.0,136300.0,52325.0
2033,739825.0,914525.0,58400.0,696825.0,129375.0,459300.0,37.0,400.0,36.0,200.0,0.0,43275.0
2034,738075.0,916025.0,56625.0,698600.0,129400.0,459525.0,37.0,400.0,36.0,200.0,325.0,14000.0
2035,736425.0,917575.0,54875.0,700350.0,129400.0,459625.0,37.0,400.0,36.0,200.0,200.0,50750.0
2036,734550.0,919350.0,53250.0,701975.0,129400.0,459725.0,37.0,400.0,36.0,200.0,5250.0,40250.0
2037,732750.0,921050.0,52150.0,703075.0,129400.0,459825.0,37.0,400.0,36.0,200.0,4950.0,56425.0
2038,730925.0,922750.0,51200.0,704025.0,129375.0,459975.0,37.0,400.0,36.0,200.0,175.0,53175.0
2039,728925.0,924700.0,50275.0,704950.0,129375.0,460025.0,37.0,400.0,36.0,200.0,184725.0,53650.0
2040,727425.0,926200.0,49350.0,705875.0,129400.0,460000.0,37.0,400.0,36.0,200.0,4400.0,52325.0
2041,725625.0,927675.0,48425.0,706800.0,129450.0,460275.0,37.0,400.0,36.0,200.0,160125.0,53450.0
2042,724150.0,929100.0,47675.0,707550.0,129500.0,460275.0,37.0,400.0,36.0,200.0,7925.0,53525.0
2043,722725.0,930550.0,47025.0,708200.0,129500.0,460250.0,37.0,400.0,36.0,200.0,195025.0,51875.0
2044,721450.0,931675.0,46450.0,708775.0,129600.0,460300.0,37.0,400.0,36.0,200.0,158000.0,51550.0
2045,720150.0,932850.0,45700.0,709525.0,129625.0,460400.0,37.0,400.0,36.0,200.0,5575.0,53525.0
2046,719000.0,933950.0,45025.0,710200.0,129650.0,460425.0,37.0,400.0,36.0,200.0,103325.0,51550.0
2047,717925.0,935000.0,44375.0,710850.0,129550.0,460550.0,37.0,400.0,36.0,200.0,196700.0,52050.0
2048,717025.0,935925.0,43650.0,711575.0,129525.0,460550.0,37.0,400.0,36.0,200.0,187400.0,51525.0
2049,715975.0,936925.0,42900.0,712325.0,129525.0,460600.0,37.0,400.0,36.0,200.0,56300.0,51725.0
2050,715150.0,937900.0,42175.0,713050.0,129400.0,460575.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,714475.0,938550.0,41425.0,713800.0,129425.0,460575.0,37.0,400.0,36.0,200.0,0.0,0.0
2015,868775.0,796100.0,172325.0,579650.0,110650.0,470750.0,37.0,400.0,36.0,200.0,0.0,775.0
2016,847325.0,815600.0,151900.0,601725.0,111100.0,470600.0,37.0,400.0,36.0,200.0,0.0,975.0
2017,836475.0,825025.0,136025.0,618275.0,111525.0,470925.0,37.0,400.0,36.0,200.0,175.0,48850.0
2018,828675.0,831325.0,122050.0,632425.0,112375.0,471400.0,37.0,400.0,36.0,200.0,0.0,41325.0
2019,823475.0,835425.0,111250.0,643400.0,113000.0,471700.0,37.0,400.0,36.0,200.0,127000.0,64250.0
2020,786775.0,871075.0,102975.0,652125.0,123625.0,461675.0,37.0,400.0,36.0,200.0,155800.0,67800.0
2021,780450.0,877475.0,95775.0,659375.0,126375.0,458800.0,37.0,400.0,36.0,200.0,148275.0,68650.0
2022,774525.0,883175.0,89425.0,665725.0,127575.0,457825.0,37.0,400.0,36.0,200.0,250.0,52975.0
2023,769425.0,887925.0,84225.0,670950.0,128175.0,457550.0,37.0,400.0,36.0,200.0,150.0,32650.0
2024,764875.0,892100.0,79875.0,675325.0,128450.0,457625.0,37.0,400.0,36.0,200.0,450.0,49150.0
2025,760700.0,896000.0,76200.0,679000.0,128550.0,457800.0,37.0,400.0,36.0,200.0,125.0,21100.0
2026,757450.0,899150.0,73225.0,681975.0,128575.0,457875.0,37.0,400.0,36.0,200.0,0.0,19450.0
2027,754525.0,901750.0,70825.0,684375.0,128725.0,458050.0,37.0,400.0,36.0,200.0,5250.0,60950.0
2028,751675.0,904300.0,68475.0,686725.0,128900.0,458175.0,37.0,400.0,36.0,200.0,154950.0,59000.0
2029,749400.0,906350.0,66100.0,689100.0,128975.0,458325.0,37.0,400.0,36.0,200.0,350.0,47675.0
2030,747125.0,908300.0,64125.0,691075.0,129100.0,458525.0,37.0,400.0,36.0,200.0,350.0,50500.0
2031,744875.0,910175.0,62025.0,693175.0,129225.0,458775.0,37.0,400.0,36.0,200.0,2575.0,19400.0
2032,743125.0,911600.0,60125.0,695075.0,129450.0,458875.0,37.0,400.0,36.0,200.0,135325.0,53125.0
2033,741275.0,913150.0,58400.0,696800.0,129500.0,459125.0,37.0,400.0,36.0,200.0,0.0,44500.0
2034,739500.0,914700.0,56625.0,698575.0,129525.0,459325.0,37.0,400.0,36.0,200.0,500.0,13825.0
2035,737550.0,916500.0,54875.0,700325.0,129550.0,459450.0,37.0,400.0,36.0,200.0,275.0,49400.0
2036,735575.0,918325.0,53250.0,701950.0,129675.0,459475.0,37.0,400.0,36.0,200.0,5700.0,39650.0
2037,733775.0,919875.0,52150.0,703050.0,129625.0,459775.0,37.0,400.0,36.0,200.0,4975.0,56350.0
2038,731750.0,921850.0,51200.0,704000.0,129575.0,459875.0,37.0,400.0,36.0,200.0,175.0,56275.0
2039,729825.0,923625.0,50275.0,704925.0,129600.0,460000.0,37.0,400.0,36.0,200.0,183100.0,55100.0
2040,728000.0,925400.0,49350.0,705850.0,129550.0,460100.0,37.0,400.0,36.0,200.0,4225.0,53750.0
