year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,807475.0,804250.0,164525.0,610475.0,111300.0,500225.0,37.0,400.0,36.0,200.0,0.0,775.0
2015,809100.0,803650.0,164525.0,610475.0,111450.0,499050.0,37.0,400.0,36.0,200.0,0.0,650.0
2016,769825.0,814925.0,142600.0,640825.0,118200.0,511875.0,37.0,400.0,36.0,200.0,0.0,775.0
2017,735425.0,822150.0,124300.0,662650.0,125075.0,528650.0,37.0,400.0,36.0,200.0,100.0,43075.0
2018,705600.0,827150.0,109225.0,680050.0,130425.0,545800.0,37.0,400.0,36.0,200.0,0.0,35875.0
2019,680425.0,830725.0,97450.0,693350.0,134250.0,562050.0,37.0,400.0,36.0,200.0,134875.0,56600.0
2020,657350.0,832125.0,87800.0,704375.0,137525.0,579075.0,37.0,400.0,36.0,200.0,170525.0,63425.0
2021,635775.0,832725.0,79250.0,713550.0,139950.0,597000.0,37.0,400.0,36.0,200.0,156050.0,60550.0
2022,616450.0,833300.0,72325.0,720925.0,142000.0,613250.0,37.0,400.0,36.0,200.0,200.0,50575.0
2023,597950.0,833400.0,66675.0,726950.0,143600.0,629675.0,37.0,400.0,36.0,200.0,225.0,29750.0
2024,580475.0,833600.0,61725.0,732175.0,145075.0,645200.0,37.0,400.0,36.0,200.0,550.0,43075.0
2025,563625.0,833650.0,57375.0,736775.0,146475.0,660350.0,37.0,400.0,36.0,200.0,150.0,17375.0
2026,549300.0,832775.0,53450.0,740825.0,147350.0,674550.0,37.0,400.0,36.0,200.0,0.0,20100.0
2027,534100.0,831600.0,49975.0,744400.0,148550.0,689625.0,37.0,400.0,36.0,200.0,6625.0,53000.0
2028,520000.0,830675.0,46550.0,747900.0,149200.0,703925.0,37.0,400.0,36.0,200.0,170375.0,49850.0
2029,506675.0,829425.0,43525.0,751050.0,149950.0,717625.0,37.0,400.0,36.0,200.0,400.0,38650.0
2030,495050.0,828175.0,41100.0,753550.0,150575.0,729800.0,37.0,400.0,36.0,200.0,275.0,40000.0
2031,483725.0,826550.0,38675.0,756000.0,151200.0,742100.0,37.0,400.0,36.0,200.0,3275.0,16825.0
2032,473225.0,825375.0,36300.0,758375.0,151525.0,753450.0,37.0,400.0,36.0,200.0,139225.0,42025.0
2033,462575.0,824775.0,34125.0,760550.0,151850.0,764375.0,37.0,400.0,36.0,200.0,0.0,36875.0
2034,452200.0,823650.0,31975.0,762700.0,152200.0,775525.0,37.0,400.0,36.0,200.0,325.0,9675.0
2035,442650.0,822500.0,30175.0,764525.0,152350.0,786050.0,37.0,400.0,36.0,200.0,150.0,38950.0
2036,432225.0,821250.0,28575.0,766225.0,152350.0,797625.0,37.0,400.0,36.0,200.0,5750.0,30375.0
2037,423150.0,820075.0,27075.0,767750.0,152375.0,807825.0,37.0,400.0,36.0,200.0,5125.0,40725.0
2038,414300.0,818650.0,25800.0,769025.0,152475.0,818000.0,37.0,400.0,36.0,200.0,150.0,38975.0
2039,406925.0,817200.0,24700.0,770125.0,152425.0,826875.0,37.0,400.0,36.0,200.0,203050.0,39300.0
2040,399525.0,815125.0,23650.0,771200.0,152300.0,836450.0,37.0,400.0,36.0,200.0,7100.0,37025.0
2041,392275.0,813600.0,22700.0,772175.0,152350.0,845150.0,37.0,400.0,36.0,200.0,172075.0,37600.0
2042,385525.0,811800.0,21700.0,773175.0,152325.0,853725.0,37.0,400.0,36.0,200.0,11375.0,35800.0
2043,379450.0,810200.0,20825.0,774050.0,152250.0,861475.0,37.0,400.0,36.0,200.0,210500.0,35225.0
2044,373500.0,808050.0,20000.0,774875.0,152025.0,869800.0,37.0,400.0,36.0,200.0,172000.0,34425.0
2045,367125.0,806075.0,19150.0,775725.0,151875.0,878300.0,37.0,400.0,36.0,200.0,5475.0,34925.0
2046,361475.0,803700.0,18425.0,776450.0,151850.0,886350.0,37.0,400.0,36.0,200.0,111000.0,34300.0
2047,356325.0,801800.0,17775.0,777100.0,151800.0,893450.0,37.0,400.0,36.0,200.0,215100.0,33025.0
2048,351600.0,800150.0,17250.0,777625.0,151875.0,899750.0,37.0,400.0,36.0,200.0,202725.0,32875.0
2049,346875.0,798050.0,16775.0,778100.0,151850.0,906600.0,37.0,400.0,36.0,200.0,65850.0,32200.0
2050,342125.0,796225.0,16275.0,778600.0,151875.0,913150.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,337225.0,794225.0,15925.0,778950.0,151825.0,920100.0,37.0,400.0,36.0,200.0,0.0,0.0
