year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868550.0,796100.0,172325.0,579675.0,110625.0,470975.0,37.0,400.0,36.0,200.0,0.0,900.0
2016,847175.0,815450.0,151900.0,601725.0,111275.0,470725.0,37.0,400.0,36.0,200.0,0.0,825.0
2017,836225.0,824975.0,136025.0,618275.0,111600.0,471150.0,37.0,400.0,36.0,200.0,225.0,48825.0
2018,828825.0,831075.0,122050.0,632425.0,112425.0,471450.0,37.0,400.0,36.0,200.0,0.0,39025.0
2019,823675.0,835225.0,111250.0,643400.0,113000.0,471700.0,37.0,400.0,36.0,200.0,128275.0,65275.0
2020,787125.0,870750.0,102975.0,652125.0,123000.0,462275.0,37.0,400.0,36.0,200.0,156475.0,68300.0
2021,780975.0,877300.0,95775.0,659375.0,125450.0,459375.0,37.0,400.0,36.0,200.0,147875.0,66600.0
2022,775075.0,883100.0,89425.0,665725.0,126725.0,458200.0,37.0,400.0,36.0,200.0,150.0,54550.0
2023,769525.0,888325.0,84225.0,670950.0,127325.0,457900.0,37.0,400.0,36.0,200.0,50.0,34075.0
2024,764700.0,892675.0,79875.0,675325.0,127675.0,458000.0,37.0,400.0,36.0,200.0,575.0,49075.0
2025,760575.0,896500.0,76200.0,679000.0,127875.0,458100.0,37.0,400.0,36.0,200.0,125.0,21775.0
2026,757275.0,899550.0,73225.0,681975.0,127875.0,458350.0,37.0,400.0,36.0,200.0,0.0,20200.0
2027,754250.0,902275.0,70825.0,684375.0,127975.0,458550.0,37.0,400.0,36.0,200.0,5850.0,60550.0
2028,751175.0,905025.0,68475.0,686725.0,128025.0,458825.0,37.0,400.0,36.0,200.0,156100.0,59400.0
2029,748100.0,907950.0,66100.0,689100.0,127975.0,459025.0,37.0,400.0,36.0,200.0,225.0,45275.0
2030,745325.0,910400.0,64125.0,691075.0,128100.0,459225.0,37.0,400.0,36.0,200.0,275.0,48750.0
2031,743025.0,912425.0,62025.0,693175.0,128200.0,459400.0,37.0,400.0,36.0,200.0,2650.0,20050.0
2032,741025.0,914175.0,60125.0,695075.0,128250.0,459600.0,37.0,400.0,36.0,200.0,133900.0,53050.0
2033,739075.0,916050.0,58400.0,696800.0,128300.0,459625.0,37.0,400.0,36.0,200.0,0.0,43500.0
2034,737075.0,917850.0,56625.0,698575.0,128425.0,459700.0,37.0,400.0,36.0,200.0,325.0,13750.0
2035,735225.0,919525.0,54875.0,700325.0,128475.0,459825.0,37.0,400.0,36.0,200.0,175.0,50425.0
2036,733500.0,921100.0,53250.0,701950.0,128600.0,459850.0,37.0,400.0,36.0,200.0,5425.0,40100.0
2037,731825.0,922550.0,52150.0,703050.0,128725.0,459950.0,37.0,400.0,36.0,200.0,4925.0,54575.0
2038,730375.0,923900.0,51200.0,704000.0,128750.0,460025.0,37.0,400.0,36.0,200.0,125.0,53925.0
2039,728775.0,925375.0,50275.0,704925.0,128775.0,460125.0,37.0,400.0,36.0,200.0,184575.0,52400.0
2040,727075.0,927000.0,49350.0,705850.0,128750.0,460225.0,37.0,400.0,36.0,200.0,4050.0,54325.0
2041,725575.0,928450.0,48425.0,706775.0,128850.0,460175.0,37.0,400.0,36.0,200.0,158325.0,51500.0
2042,724000.0,930025.0,47675.0,707525.0,128875.0,460150.0,37.0,400.0,36.0,200.0,7975.0,51425.0
2043,722450.0,931500.0,47025.0,708175.0,128900.0,460200.0,37.0,400.0,36.0,200.0,195775.0,52650.0
2044,721050.0,932825.0,46450.0,708750.0,128850.0,460325.0,37.0,400.0,36.0,200.0,153350.0,52325.0
2045,719950.0,933900.0,45700.0,709500.0,128850.0,460350.0,37.0,400.0,36.0,200.0,5550.0,51550.0
2046,718900.0,934825.0,45025.0,710175.0,128875.0,460450.0,37.0,400.0,36.0,200.0,104575.0,51800.0
2047,717925.0,935725.0,44375.0,710825.0,128900.0,460500.0,37.0,400.0,36.0,200.0,194575.0,51375.0
2048,717025.0,936475.0,43650.0,711550.0,128950.0,460600.0,37.0,400.0,36.0,200.0,183525.0,50600.0
2049,716125.0,937250.0,42900.0,712300.0,128975.0,460700.0,37.0,400.0,36.0,200.0,54725.0,51400.0
2050,715275.0,937925.0,42175.0,713025.0,129050.0,460800.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,714550.0,938650.0,41425.0,713775.0,129075.0,460775.0,37.0,400.0,36.0,200.0,0.0,0.0
