year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,869075.0,795775.0,172325.0,579650.0,110825.0,470600.0,37.0,400.0,36.0,200.0,0.0,850.0
2016,847750.0,815200.0,151900.0,601725.0,111300.0,470375.0,37.0,400.0,36.0,200.0,0.0,975.0
2017,836725.0,824875.0,136025.0,618275.0,111650.0,470700.0,37.0,400.0,36.0,200.0,200.0,46850.0
2018,829125.0,831050.0,122050.0,632425.0,112375.0,471225.0,37.0,400.0,36.0,200.0,0.0,40300.0
2019,823550.0,835400.0,111250.0,643400.0,113075.0,471575.0,37.0,400.0,36.0,200.0,127275.0,66775.0
2020,786625.0,871225.0,102975.0,652125.0,122850.0,462450.0,37.0,400.0,36.0,200.0,158150.0,66300.0
2021,780550.0,877625.0,95775.0,659375.0,126000.0,458925.0,37.0,400.0,36.0,200.0,154325.0,65750.0
2022,774775.0,883300.0,89425.0,665725.0,127200.0,457825.0,37.0,400.0,36.0,200.0,100.0,54575.0
2023,769675.0,888100.0,84225.0,670950.0,127875.0,457425.0,37.0,400.0,36.0,200.0,100.0,32650.0
2024,764650.0,892700.0,79875.0,675325.0,128275.0,457425.0,37.0,400.0,36.0,200.0,525.0,48225.0
2025,759925.0,897100.0,76200.0,679000.0,128425.0,457600.0,37.0,400.0,36.0,200.0,50.0,22200.0
2026,756500.0,900250.0,73225.0,681975.0,128450.0,457850.0,37.0,400.0,36.0,200.0,0.0,18700.0
2027,753800.0,902725.0,70825.0,684375.0,128475.0,458050.0,37.0,400.0,36.0,200.0,5425.0,59500.0
2028,751150.0,905025.0,68475.0,686725.0,128550.0,458325.0,37.0,400.0,36.0,200.0,155475.0,59875.0
2029,748325.0,907575.0,66100.0,689100.0,128475.0,458675.0,37.0,400.0,36.0,200.0,350.0,45050.0
2030,745775.0,925275.0,64525.0,704225.0,114525.0,443925.0,37.0,400.0,36.0,200.0,250.0,50950.0
2031,742750.0,927400.0,62100.0,707100.0,114900.0,444000.0,37.0,400.0,36.0,200.0,2725.0,20475.0
2032,736775.0,932725.0,59825.0,709750.0,115075.0,444100.0,37.0,400.0,36.0,200.0,141025.0,50050.0
2033,731000.0,937925.0,57675.0,712200.0,115250.0,444200.0,37.0,400.0,36.0,200.0,0.0,40000.0
2034,725550.0,942900.0,55550.0,714475.0,115200.0,444575.0,37.0,400.0,36.0,200.0,425.0,14575.0
2035,720325.0,947675.0,53475.0,716600.0,115450.0,444725.0,37.0,400.0,36.0,200.0,275.0,45800.0
2036,715625.0,951875.0,51450.0,718750.0,115750.0,444800.0,37.0,400.0,36.0,200.0,5125.0,35550.0
2037,710275.0,956125.0,49950.0,720475.0,116400.0,445025.0,37.0,400.0,36.0,200.0,5475.0,48425.0
2038,704975.0,960850.0,48575.0,721975.0,116775.0,445100.0,37.0,400.0,36.0,200.0,100.0,48650.0
2039,699825.0,965500.0,47225.0,723375.0,117125.0,445200.0,37.0,400.0,36.0,200.0,188750.0,46500.0
2040,659000.0,1031600.0,45900.0,732150.0,99500.0,430100.0,37.0,400.0,36.0,200.0,5700.0,41175.0
2041,627300.0,1064025.0,44550.0,733675.0,99550.0,429150.0,37.0,400.0,36.0,200.0,164575.0,36025.0
2042,611125.0,1080450.0,43475.0,734850.0,99750.0,428600.0,37.0,400.0,36.0,200.0,8075.0,34500.0
2043,602325.0,1089575.0,42800.0,735575.0,99825.0,428150.0,37.0,400.0,36.0,200.0,200250.0,30975.0
2044,592125.0,1100000.0,42175.0,736300.0,99950.0,427700.0,37.0,400.0,36.0,200.0,159525.0,29650.0
2045,582450.0,1110025.0,41475.0,737100.0,99950.0,427250.0,37.0,400.0,36.0,200.0,5150.0,27050.0
2046,574150.0,1118300.0,40825.0,737825.0,99850.0,427300.0,37.0,400.0,36.0,200.0,107725.0,24475.0
2047,567175.0,1125400.0,40250.0,738400.0,100150.0,426875.0,37.0,400.0,36.0,200.0,201375.0,22700.0
2048,561175.0,1131475.0,39625.0,739050.0,100200.0,426725.0,37.0,400.0,36.0,200.0,194975.0,21150.0
2049,556275.0,1136350.0,39000.0,739725.0,100325.0,426575.0,37.0,400.0,36.0,200.0,57925.0,20275.0
2050,552150.0,1140400.0,38325.0,740425.0,100350.0,426600.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,549125.0,1143225.0,37650.0,741175.0,100400.0,426675.0,37.0,400.0,36.0,200.0,0.0,0.0
