'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_wu'
2015,'B1',0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.222367434000002,0.0,0.0,0.0,0.0,6.148244956000002,0.0,3.0741224780000005,9.222367434000002,1910643750.0
2015,'B1',1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.979008850000003,0.0,0.0,0.0,0.0,7.4657260180000025,0.0,3.5132828320000007,10.979008850000003,1910812500.0
2015,'B1',0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.735650266000004,0.0,0.878320708,0.0,0.0,8.783207080000002,0.0,4.830763894000001,13.613970974000004,1910912500.0
2015,'B1',0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.370612390000005,0.0,0.0,0.0,0.0,8.344046726000002,0.0,7.026565664000002,15.370612390000005,1910143750.0
2016,'B1',0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7822824000000006,24.351497033999987,0.0,0.0,0.0,0.0,19.17610655600001,0.0,8.957672877999999,28.133779433999976,1868087500.0
2016,'B1',1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9417752000000004,22.74610964999999,0.0,0.0,0.0,0.0,15.450544418000009,0.0,10.237340432000002,25.687884849999982,1868443750.0
2016,'B1',0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.724057599999998,24.616191589999982,0.0,0.0,0.0,0.0,19.690893926000008,0.0,11.649355264000006,31.340249189999962,1867450000.0
2016,'B1',0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7822824000000006,26.18376546599998,0.0,0.878320708,0.0,0.0,19.70980068000001,0.0,11.134567894000003,30.844368573999965,1868118750.0
2017,'B1',0.1,23.382602451000004,143.32669280149977,0.0,20.351524355499997,0.0,0.866022313,164.9772506264991,83.88934635250014,113.39642068155013,319.99524465349856,58.889517284000085,0.0,0.0,71.24849996202003,100.45858830800012,757.3675332490268,929.0746215190699,1846556250.0
2017,'B1',0.5,25.54765823350001,140.72862586249985,0.0,19.052490885999994,0.0,1.2990334694999999,165.8432729394991,89.08548023050015,95.5766051320201,304.839854175998,58.90181567900009,0.0,0.0,66.99130770801504,96.1284767430001,737.7550521575016,900.8748366085389,1846643750.0
2017,'B1',0.2,23.815613607500005,142.0276593319998,0.0,22.516580138000002,0.0,0.0,159.34810559199929,78.60390957900012,99.72146726003511,293.1485529504976,59.75553959700009,0.0,0.0,61.74850341951003,91.7983651780001,725.390559458521,878.937428056053,1845906250.0
2017,'B1',1.0,25.114647077000008,141.16163701899984,0.0,20.351524355499997,0.0,0.866022313,160.21412790499926,83.48185030900014,94.79254356803011,315.6651330884984,59.75553959700009,0.0,0.0,58.80718738101004,110.41784490750013,732.1779929435162,901.4030252320489,1846806250.0
2018,'B1',0.2,23.815613607500005,286.4540483800005,0.0,46.038793338000055,0.0,0.0,325.88537504799797,159.04987872300003,111.01212959603497,632.809311558483,59.75553959700009,0.0,0.0,71.62783296351004,193.884770466,1379.308086418493,1644.82068984802,1831443750.0
2018,'B1',0.1,23.382602451000004,286.8121933215004,0.0,41.991960499500046,0.0,0.866022313,332.92585287449737,174.2146450405004,124.21663875354999,662.9491131094838,58.889517284000085,0.0,0.0,78.77560818602004,204.8972149160003,1422.5757225449986,1706.2485456470365,1832293750.0
2018,'B1',0.5,25.54765823350001,284.6845706465006,0.0,38.34070571000004,0.0,1.2990334694999999,327.67609975549755,179.41077891850054,107.33771173201995,625.2123979599843,58.90181567900009,0.0,0.0,77.34108151601504,199.62621482300008,1371.4434757654747,1648.4107721045068,1831931250.0
2018,'B1',1.0,25.114647077000008,298.290021195,0.0,41.05107197150004,0.0,0.866022313,329.1036186809978,160.16426534100012,107.96498296002994,641.6830080404844,59.75553959700009,0.0,0.0,65.86385134101005,210.62247313950044,1387.5068526954883,1663.9931771760162,1831887500.0
2019,'B1',0.1,139.92025209650063,7960.0976880744265,104.21648844950049,82.06865121420527,12940.972680126557,0.866022313,543.609857605735,1012.442870505318,280.4296354071504,3718.7595599313404,131.27633931050087,0.0,0.0,419.12805692459426,21330.60950894475,5076.508785917113,26914.660045032335,1822156250.0
2019,'B1',0.2,152.67442444900044,7735.865252158602,83.16783807300021,85.08872061970533,12903.745861916912,0.5133817165,527.3285088822352,1049.4588258313668,272.938158786545,3644.2055961397045,131.11559819050086,0.0,0.0,433.06184890628987,21159.39539389321,4863.351060230951,26586.10216676221,1821281250.0
2019,'B1',1.0,137.0318612740007,7616.281847323753,89.32841867100029,73.94041865520516,12754.838589078332,0.866022313,566.035924609146,1052.2121080819813,238.8906081943091,3632.3136061677687,135.2226519225008,0.0,0.0,385.5493641087641,20984.766437870443,4838.232561064078,26296.96205628922,1821362500.0
2019,'B1',0.5,139.51839929650066,7658.615374572826,103.18972501650047,67.09008183400006,12545.437736649079,1.2990334694999999,549.7532527328501,1056.5047182255728,256.297530699209,3650.0553576533175,130.7752559890009,0.0,0.0,410.98665111238444,20771.589587983475,4864.279772413843,26158.536466136637,1821556250.0
