year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868725.0,795875.0,172325.0,579700.0,110675.0,470950.0,37.0,400.0,36.0,200.0,0.0,900.0
2016,847550.0,815075.0,151900.0,601775.0,111250.0,470700.0,37.0,400.0,36.0,200.0,0.0,1125.0
2017,836650.0,824550.0,136025.0,618325.0,111750.0,470950.0,37.0,400.0,36.0,200.0,125.0,49500.0
2018,829075.0,830950.0,122050.0,632475.0,112425.0,471275.0,37.0,400.0,36.0,200.0,0.0,39625.0
2019,823425.0,835300.0,111250.0,643450.0,113100.0,471725.0,37.0,400.0,36.0,200.0,125250.0,66400.0
2020,786675.0,870850.0,102975.0,652175.0,123175.0,462400.0,37.0,400.0,36.0,200.0,155050.0,70425.0
2021,780025.0,877650.0,95775.0,659425.0,125975.0,459400.0,37.0,400.0,36.0,200.0,147250.0,67900.0
2022,773775.0,884150.0,89425.0,665775.0,126900.0,458225.0,37.0,400.0,36.0,200.0,125.0,52350.0
2023,767950.0,889475.0,84225.0,671000.0,127625.0,457975.0,37.0,400.0,36.0,200.0,75.0,32275.0
2024,763450.0,893500.0,79875.0,675375.0,128050.0,458000.0,37.0,400.0,36.0,200.0,750.0,46950.0
2025,759625.0,896975.0,76200.0,679050.0,128375.0,458025.0,37.0,400.0,36.0,200.0,250.0,21800.0
2026,756275.0,899875.0,73225.0,682025.0,128425.0,458425.0,37.0,400.0,36.0,200.0,0.0,18750.0
2027,753475.0,902300.0,70825.0,684425.0,128575.0,458650.0,37.0,400.0,36.0,200.0,5800.0,60375.0
2028,750725.0,904700.0,68475.0,686775.0,128750.0,458825.0,37.0,400.0,36.0,200.0,153350.0,57550.0
2029,747500.0,907525.0,66100.0,689150.0,128850.0,459125.0,37.0,400.0,36.0,200.0,400.0,46875.0
2030,744525.0,911825.0,64175.0,692725.0,127625.0,457375.0,37.0,400.0,36.0,200.0,275.0,48125.0
2031,741925.0,914125.0,62025.0,694950.0,127650.0,457575.0,37.0,400.0,36.0,200.0,2500.0,19675.0
2032,738850.0,916925.0,60050.0,697025.0,127775.0,457625.0,37.0,400.0,36.0,200.0,132525.0,51225.0
2033,736300.0,919275.0,58225.0,698950.0,127825.0,457675.0,37.0,400.0,36.0,200.0,0.0,42625.0
2034,733875.0,921375.0,56425.0,700850.0,127875.0,457850.0,37.0,400.0,36.0,200.0,425.0,14500.0
2035,731525.0,923550.0,54650.0,702675.0,127875.0,457975.0,37.0,400.0,36.0,200.0,275.0,48750.0
2036,729150.0,925800.0,52975.0,704400.0,127875.0,458050.0,37.0,400.0,36.0,200.0,5475.0,36850.0
2037,727000.0,927775.0,51775.0,705650.0,127975.0,458075.0,37.0,400.0,36.0,200.0,4725.0,55525.0
2038,724925.0,929600.0,50700.0,706725.0,128025.0,458275.0,37.0,400.0,36.0,200.0,75.0,53050.0
2039,722700.0,931825.0,49625.0,707825.0,128075.0,458200.0,37.0,400.0,36.0,200.0,183000.0,50725.0
2040,714775.0,958550.0,48800.0,722450.0,113200.0,440475.0,37.0,400.0,36.0,200.0,5725.0,49400.0
2041,707925.0,965100.0,47425.0,724175.0,113500.0,440125.0,37.0,400.0,36.0,200.0,162050.0,47925.0
2042,700075.0,972700.0,46300.0,725575.0,113700.0,439900.0,37.0,400.0,36.0,200.0,8350.0,46800.0
2043,693250.0,979450.0,45250.0,726825.0,113650.0,439825.0,37.0,400.0,36.0,200.0,198900.0,46575.0
2044,686375.0,986550.0,44425.0,727700.0,113475.0,439725.0,37.0,400.0,36.0,200.0,156750.0,44000.0
2045,679550.0,993275.0,43575.0,728550.0,113575.0,439725.0,37.0,400.0,36.0,200.0,4950.0,42925.0
2046,673650.0,998950.0,42850.0,729350.0,113625.0,439825.0,37.0,400.0,36.0,200.0,110475.0,40650.0
2047,667375.0,1004475.0,42250.0,730125.0,114400.0,439625.0,37.0,400.0,36.0,200.0,199825.0,39250.0
2048,661425.0,1010100.0,41625.0,730850.0,114500.0,439750.0,37.0,400.0,36.0,200.0,192475.0,39225.0
2049,656450.0,1014625.0,41000.0,731500.0,114725.0,439950.0,37.0,400.0,36.0,200.0,58075.0,36975.0
2050,628025.0,1057800.0,40325.0,736475.0,104225.0,431400.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,604650.0,1081475.0,39575.0,737400.0,104175.0,430975.0,37.0,400.0,36.0,200.0,0.0,0.0
2015,868750.0,795825.0,172325.0,579700.0,110800.0,470850.0,37.0,400.0,36.0,200.0,0.0,900.0
2016,847425.0,815250.0,151900.0,601775.0,111400.0,470500.0,37.0,400.0,36.0,200.0,0.0,1125.0
2017,836375.0,824850.0,136025.0,618325.0,111875.0,470800.0,37.0,400.0,36.0,200.0,75.0,48725.0
2018,828775.0,831000.0,122050.0,632475.0,112575.0,471375.0,37.0,400.0,36.0,200.0,0.0,39275.0
2019,823150.0,835525.0,111250.0,643450.0,113225.0,471650.0,37.0,400.0,36.0,200.0,125450.0,65050.0
2020,786275.0,871350.0,102975.0,652175.0,123200.0,462275.0,37.0,400.0,36.0,200.0,157450.0,69350.0
2021,780425.0,877850.0,95775.0,659425.0,125975.0,458800.0,37.0,400.0,36.0,200.0,147700.0,67425.0
2022,774350.0,883750.0,89425.0,665775.0,127225.0,457725.0,37.0,400.0,36.0,200.0,125.0,55925.0
2023,768800.0,888625.0,84225.0,671000.0,128050.0,457550.0,37.0,400.0,36.0,200.0,100.0,33650.0
2024,764175.0,892850.0,79875.0,675375.0,128475.0,457500.0,37.0,400.0,36.0,200.0,700.0,49450.0
