'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_debt_5','total_debt_34','total_wu'
2015,'B1',0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.972478117740003,0.0,0.0,0.0,0.0,14.188883543310002,0.0,8.783594574430001,22.972478117740003,22.972478117740003,0.0,13239709.949998692
2015,'B1',0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.621155875520003,0.0,0.0,0.0,0.0,9.459255695540001,0.0,12.161900179980002,21.621155875520003,21.621155875520003,0.0,13238933.499998696
2015,'B1',1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.540205785530002,0.0,0.6756611211100001,0.0,0.0,8.783594574430001,0.0,7.432272332210001,16.215866906640002,16.215866906640002,0.0,13236069.299998693
2015,'B1',0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.296816996630003,0.0,0.0,0.0,0.0,12.161900179980002,0.0,10.134916816650001,22.296816996630003,22.296816996630003,0.0,13239251.249998692
2016,'B1',1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69858786,32.99766393353,0.0,0.6756611211100001,0.0,0.0,27.534197770429998,0.0,15.837715144209998,43.37191291463999,43.37191291463999,0.0,13084643.999998737
2016,'B1',0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8191527160000005,44.955943933739995,0.0,0.0,0.0,0.0,32.29291421531,0.0,18.482182434429998,50.77509664973999,50.77509664973999,0.0,13089592.399998737
2016,'B1',0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.405442812,41.69399271663,0.0,0.0,0.0,0.0,31.559075899979998,0.0,18.54035962865,50.099435528629996,50.099435528629996,0.0,13088687.649998737
2016,'B1',0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.758870288,43.604621691519995,0.0,0.0,0.0,0.0,29.503003939539997,0.0,21.860488039979998,51.36349197951999,51.36349197951999,0.0,13089236.74999874
2017,'B1',0.2,28.64661719559253,219.17993156627674,0.0,21.984613196617513,0.0,0.6662003998975,243.8293463624839,131.7310282966279,157.63130524127502,467.6726807280409,88.60465318636764,0.0,0.0,89.96299566887251,161.88669717509285,1108.096683329214,1359.9463761731836,1328.547463653147,31.398912520040003,13023364.299998756
2017,'B1',1.0,39.972023993850016,216.51512996668677,0.0,31.311418795182536,0.0,1.332400799795,228.5067371648416,120.28785424298539,151.52415217138264,478.99808752629826,100.60572110573523,0.0,0.0,97.1958864221475,157.22329437581044,1114.6343449688002,1369.0535257667605,1329.8048851167143,39.24864065005001,13017789.449998755
2017,'B1',0.1,37.97342279415752,225.17573516535415,0.0,33.97622039477253,0.0,1.9986011996925002,227.84053676494412,121.67913867047291,156.207644664675,491.6558951243506,95.9328575852402,0.0,0.0,103.75575705616,167.21630037427298,1121.4679949332285,1392.4400523636607,1357.1162757786192,35.323776585045,13019994.04999876
2017,'B1',0.5,35.30862119456753,219.17993156627674,0.0,31.311418795182536,0.0,0.0,255.82095356063874,126.32291359385793,152.96461488999006,503.64750232250543,107.9244647833953,0.0,0.0,89.3738340223025,185.20371117150526,1157.9028755126074,1432.4804207064115,1397.1566441213702,35.323776585045,13019515.99999876
2018,'B1',1.0,39.972023993850016,440.1669620255337,0.0,64.6058662861425,0.0,1.332400799795,492.69094008225056,266.4939062685056,171.0665452639026,976.9672152171606,100.60572110573523,0.0,0.0,113.84311016762747,316.45760846301033,2123.6008624122105,2553.901581042991,2514.6529403929326,39.24864065005001,12982938.599998763
2018,'B1',0.2,28.64661719559253,466.71691073820466,0.0,50.936306667017476,0.0,0.6662003998975,500.0518335755331,253.32814087230773,183.68782936463498,953.3373386939846,88.60465318636764,0.0,0.0,108.7815964246325,326.1875576196133,2091.006676649264,2525.9758306936465,2494.5769181735996,31.398912520040003,12986541.349998761
