'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_wu'
2029,'B2',0.5,3037.169168415272,38595.52389501523,4133.001455909992,650.2887308802683,65028.06352508428,311.77052105813743,4073.605385685917,16034.989760565022,6424.76437348948,19051.096379029485,1458.8115723509484,0.0,0.0,7631.614102784902,116009.07171949987,34519.13767018188,158799.0847673331,12959419.149998773
2030,'B2',0.5,3355.0990449014835,38758.477200884634,4350.652374938187,728.9165497962131,65028.06352508428,312.91005466561495,4489.53515241519,16813.29121447275,6644.596548493912,19860.165240339127,1602.3928068931084,0.0,0.0,8531.226980268997,116307.62952465915,36465.98193293836,161944.09971269526,12959025.599998772
2031,'B2',0.5,3644.3584685913356,38758.477200884634,4350.652374938187,755.8244031627137,65028.06352508428,312.91005466561495,4490.656312972128,17194.485803831314,7519.920309413894,19860.165240339127,1759.355284864346,0.0,0.0,9178.64908480155,117000.30034899634,36856.65826993206,163674.86897856081,12959336.649998773
2032,'B2',0.5,3910.3459010179386,50360.01583931144,4559.485483041632,855.3670850801682,83605.93826329973,326.95994292242244,4901.250413801524,19165.497260721684,7821.512684708816,23994.04906780743,1898.9437308072327,0.0,0.0,10075.5823358524,147075.12781734555,43531.68964449035,201399.36567228046,12959861.249998773
2033,'B2',0.5,4101.070484471173,50728.53452598472,4559.485483041632,935.10504652391,83605.93826329973,326.95994292242244,5306.405461137208,19759.22181147108,7947.584866991462,24775.265581951375,1898.9437308072327,0.0,0.0,10612.19726556848,147315.41924169654,45299.932816505796,203944.51519833467,12959913.349998772
2034,'B2',0.5,4404.662178305383,50728.53452598472,4559.485483041632,1013.3830442372521,83605.93826329973,328.01775370233247,5486.233293721932,19761.337433030898,8214.684818883481,24775.265581951375,1900.0015415871426,0.0,0.0,11046.407256552715,147315.41924169654,45686.287536783544,204777.54391748665,12960295.449998774
2035,'B2',0.5,4824.308813501526,51065.08281757767,4559.485483041632,1080.9004484148493,83605.93826329973,329.0564829973725,5880.950425837115,20463.51843647791,8393.482676484437,25477.446585398386,1901.0402708821825,0.0,0.0,11956.808904277159,147524.20382999978,47364.648499957875,207581.21070367293,12961052.549998773
2036,'B2',0.5,5100.618843191463,51402.568499598085,4763.404324141216,1152.2720427996721,83605.93826329973,330.07607720287,6250.043528227364,20639.908234028735,9888.234095109963,26221.750355410542,2048.8814306793156,0.0,0.0,12411.040754162996,148791.9769328411,49453.11482864258,211403.69569342266,12962638.199998774
2037,'B2',0.5,5508.619424327662,51731.37486473979,4947.8566753182695,1209.4121733273462,83605.93826329973,331.07853563318,6611.931021569299,21438.86760298586,11297.126657462319,26913.44667232449,2198.138886405836,0.0,0.0,13429.343623501853,150101.40323558685,51509.57484007033,215793.79077710616,12962994.24999877
2038,'B2',0.5,5926.202618836929,52076.72210379982,5122.014595303177,1281.6481287755985,83605.93826329973,332.0680692694575,6953.320126085169,22222.578242918666,11439.297160173153,27593.256280448022,2343.600330938618,0.0,0.0,14419.759346444118,150400.24239374287,53323.175101425615,218896.6459195747,12963563.849998772
