year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868700.0,796025.0,172325.0,579725.0,110450.0,471025.0,37.0,400.0,36.0,200.0,0.0,775.0
2016,848575.0,813800.0,151900.0,601875.0,111300.0,470800.0,37.0,400.0,36.0,200.0,0.0,1175.0
2017,838750.0,822100.0,136000.0,618475.0,111875.0,471050.0,37.0,400.0,36.0,200.0,175.0,47950.0
2018,832925.0,826725.0,122025.0,632650.0,112775.0,471150.0,37.0,400.0,36.0,200.0,0.0,41025.0
2019,829375.0,829425.0,111225.0,643525.0,113400.0,471300.0,37.0,400.0,36.0,200.0,126200.0,65175.0
2020,826325.0,831675.0,102950.0,651900.0,114000.0,471400.0,37.0,400.0,36.0,200.0,154925.0,78275.0
2021,823400.0,833725.0,95725.0,659225.0,114525.0,471650.0,37.0,400.0,36.0,200.0,149350.0,74650.0
2022,820675.0,835675.0,89400.0,665625.0,114950.0,471925.0,37.0,400.0,36.0,200.0,25.0,63550.0
2023,818250.0,837425.0,84225.0,670825.0,115325.0,472200.0,37.0,400.0,36.0,200.0,75.0,42325.0
2024,815850.0,839225.0,79875.0,675200.0,115725.0,472375.0,37.0,400.0,36.0,200.0,575.0,56700.0
2025,813375.0,841125.0,76200.0,678875.0,116075.0,472600.0,37.0,400.0,36.0,200.0,150.0,28775.0
2026,811225.0,842925.0,73225.0,681850.0,116300.0,472725.0,37.0,400.0,36.0,200.0,0.0,28125.0
2027,809200.0,844600.0,70825.0,684250.0,116400.0,472975.0,37.0,400.0,36.0,200.0,6025.0,73375.0
2028,806800.0,846700.0,68475.0,686600.0,116525.0,473150.0,37.0,400.0,36.0,200.0,153250.0,72875.0
2029,804825.0,848375.0,66100.0,688975.0,116725.0,473250.0,37.0,400.0,36.0,200.0,425.0,58900.0
2030,803050.0,849850.0,64125.0,690950.0,116950.0,473325.0,37.0,400.0,36.0,200.0,375.0,60075.0
2031,801475.0,851150.0,62025.0,693100.0,117050.0,473450.0,37.0,400.0,36.0,200.0,2500.0,20575.0
2032,800200.0,852150.0,60125.0,695050.0,117200.0,473525.0,37.0,400.0,36.0,200.0,134075.0,62725.0
2033,799225.0,852825.0,58400.0,696825.0,117250.0,473725.0,37.0,400.0,36.0,200.0,0.0,54500.0
2034,798150.0,853625.0,56625.0,698800.0,117250.0,473800.0,37.0,400.0,36.0,200.0,425.0,15675.0
2035,797375.0,854200.0,54875.0,700575.0,117375.0,473850.0,37.0,400.0,36.0,200.0,175.0,60625.0
2036,796775.0,854625.0,53250.0,702375.0,117425.0,473800.0,37.0,400.0,36.0,200.0,5775.0,51600.0
2037,796150.0,855125.0,52150.0,703600.0,117450.0,473775.0,37.0,400.0,36.0,200.0,4775.0,69375.0
2038,795475.0,855725.0,51200.0,704625.0,117375.0,473850.0,37.0,400.0,36.0,200.0,125.0,67675.0
2039,794650.0,856450.0,50275.0,705625.0,117375.0,473875.0,37.0,400.0,36.0,200.0,186375.0,67000.0
2040,793900.0,857100.0,49350.0,706550.0,117400.0,473950.0,37.0,400.0,36.0,200.0,4850.0,68225.0
2041,791825.0,859075.0,48425.0,707550.0,117400.0,473975.0,37.0,400.0,36.0,200.0,161075.0,68350.0
2042,790125.0,860600.0,47675.0,708450.0,117350.0,474050.0,37.0,400.0,36.0,200.0,8025.0,66375.0
2043,788325.0,861950.0,47025.0,709250.0,117600.0,474100.0,37.0,400.0,36.0,200.0,194225.0,66450.0
2044,784450.0,865375.0,46500.0,710075.0,117725.0,474125.0,37.0,400.0,36.0,200.0,156900.0,67775.0
2045,781100.0,868475.0,45750.0,710900.0,117925.0,474100.0,37.0,400.0,36.0,200.0,5525.0,66450.0
2046,778025.0,870925.0,45075.0,711750.0,118225.0,474250.0,37.0,400.0,36.0,200.0,105700.0,65250.0
2047,775050.0,873375.0,44500.0,712450.0,118600.0,474275.0,37.0,400.0,36.0,200.0,193725.0,63500.0
2048,771650.0,876250.0,43875.0,713350.0,118900.0,474225.0,37.0,400.0,36.0,200.0,189175.0,62425.0
2049,768225.0,879100.0,43150.0,714425.0,119325.0,474025.0,37.0,400.0,36.0,200.0,56650.0,63525.0
2050,764725.0,881950.0,42425.0,715550.0,119650.0,473950.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,761525.0,884575.0,41600.0,716775.0,119900.0,473875.0,37.0,400.0,36.0,200.0,0.0,0.0
