'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_wu'
2015,'B2',0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.215866906640002,0.0,0.0,0.0,0.0,9.459255695540001,0.0,6.756611211100001,16.215866906640002,13241340.199998695
2016,'B2',0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.526007668000001,32.380180006639996,0.6465725240000001,0.0,0.0,0.0,23.68385122354,0.0,13.868908975099998,37.552760198639994,13091500.549998742
2017,'B2',0.5,35.30862119456753,225.84193556525165,0.0,29.31281759549003,0.0,0.6662003998975,247.82654876186885,135.10128604791035,137.0611365154053,467.6530528521434,97.93145878493272,0.0,0.0,84.09107261107253,161.886697175093,1130.7252879313016,1376.7030577174696,13023344.949998762
2018,'B2',0.5,35.30862119456753,474.1027070739399,0.0,64.05484975996998,0.0,0.6662003998975,512.0107516792785,255.25081395007018,155.87973727116528,962.7270111959667,97.93145878493272,0.0,0.0,99.29071168303253,336.32065033425334,2122.32078929247,2557.9321513099017,12991343.69999877
2019,'B2',0.5,216.18492849269398,7998.379762591229,137.43439943176455,131.89643165997452,13020.079668822053,2.2459061404925,853.9492479326026,1337.3614768220802,356.10947831898795,4260.397775440451,214.03983071866438,0.0,0.0,618.3457491342284,21667.09390935231,6135.612145531758,28528.078906368442,12977880.849998772
2020,'B2',0.5,757.4306466759477,16051.778138267868,3115.195042957334,273.53515246189977,27784.04654029542,123.5005617866176,1215.2017192582634,3272.215462023496,1316.4982869651178,7661.870769494813,337.35051961985016,0.0,4.850186225845001,1848.4881982813454,48670.90373981372,11015.443556932167,61913.4730260047,12971062.199998774
2021,'B2',0.5,1110.845174660152,24932.60993673661,3276.7063505864367,344.7390622768945,43381.98290599088,123.5005617866176,1529.540930880578,7255.544032214033,2168.5619582147306,10400.939476183714,464.0339253171047,0.0,4.850186225845001,2707.1825304913173,75909.29160925992,15922.006508402712,94993.8545010238,12966634.849998776
2022,'B2',0.5,1352.6473339118481,25108.885556649107,3443.752880451158,352.1223343151147,43381.98290599088,124.42347079139509,1842.407083500139,7865.586884371938,2318.394850159338,11095.889956781146,591.395367976398,0.0,4.850186225845001,3351.272803186972,76196.31630974577,17479.375845271978,97482.33881106485,12963643.149998777
2023,'B2',0.5,1409.6449145239105,25425.872101456975,3641.74447626148,357.12212208810206,43381.98290599088,127.42334345518759,2039.3987217558633,7865.586884371938,2480.7364585428613,11779.860924125584,734.3892982838365,0.0,4.850186225845001,3437.051995210395,76477.3043825875,18878.882106364304,99248.61233701899,12962973.299998779
2024,'B2',0.5,1701.2181929910823,25760.641421178683,3641.74447626148,444.5941056282628,43381.98290599088,141.2275381147076,2394.686161073269,8413.096707271636,2831.074437484288,12554.149963610955,734.3892982838365,0.0,4.850186225845001,4226.533349128424,76736.48063011387,20578.905415138077,102003.65539406025,12962962.649998777
2025,'B2',0.5,1759.1117835635514,25761.77658962128,3641.74447626148,455.9457900542377,43381.98290599088,142.3627065573051,2558.150416807332,8413.096707271636,3006.4092435870207,13329.470009904846,885.3667011493102,0.0,4.850186225845001,4310.412553380658,76930.59443379799,21637.524530081413,103340.2675169482,12962265.949998777
2026,'B2',0.5,1759.1117835635514,25929.87243871847,3858.530157510619,455.9457900542377,43381.98290599088,142.3627065573051,2752.9097454161843,8430.485933040283,3145.523049736201,13892.880924809026,1058.099677117896,0.0,4.850186225845001,4327.801779149308,77264.46756855608,22758.549951300305,104812.55529868676,12962442.399998777
2027,'B2',0.5,2227.6054105628796,26299.99581880808,4081.956663061389,530.2025183479975,43381.98290599088,322.4083899170051,3179.8859331052613,9343.611638777164,4591.511048770384,14742.192254668487,1250.5770809523335,0.0,4.850186225845001,5800.5838088954915,78449.58994924165,25244.87009131597,109956.77984911631,12961692.799998775
2028,'B2',0.5,2703.113298791181,38022.89095162209,4303.552572138656,585.6014956173196,64610.18137664674,336.0074920762951,3572.0447132715485,15311.54196665239,6063.999969992976,18204.853823689857,1395.9993962842898,0.0,4.850186225845001,7076.995767027519,115214.60510299695,32198.111147338474,155114.63724287943,12961538.849998774
2029,'B2',0.5,3018.2789727380073,38394.4183701794,4303.552572138656,658.0665958313853,64610.18137664674,336.0074920762951,3963.126206490238,15905.065644596283,6289.998869983636,19018.07328164658,1397.1496359702273,0.0,4.850186225845001,7823.152799037034,115467.65783390345,33983.03334593739,157898.7692043743,12960511.349998774
2030,'B2',0.5,3335.0693156167413,38553.953075226374,4506.389554269644,734.4153475323751,64610.18137664674,337.1470256837726,4342.590897780233,16687.92523293392,6523.257979308559,19820.30494131135,1560.1029418395042,0.0,4.850186225845001,8748.60374603925,115752.54123577298,35890.11766691677,161016.18787418824,12960803.849998772
2031,'B2',0.5,3619.844097078844,38553.953075226374,4506.389554269644,760.2020403419382,64610.18137664674,338.2681862407101,4343.712058337171,17048.93893226762,7305.2309244968565,19820.30494131135,1710.3384564691173,0.0,4.850186225845001,9404.629916600796,116333.92267546749,36258.73601119821,162622.21382872786,12960597.399998773
2032,'B2',0.5,3904.516597072605,50284.760687181355,4692.14110831955,844.5957123809877,83498.87451410735,357.69433619352515,4745.155146957856,19217.364903225218,7618.913637629346,24109.717314814134,1858.7198753847842,0.0,4.850186225845001,10352.003415833136,147180.92226979526,42901.748508404446,201137.30401925405,12960694.899998773
2033,'B2',0.5,4096.318720545349,50642.50397365951,4692.14110831955,921.1010537661995,83498.87451410735,357.69433619352515,5125.526773844815,19787.38357354542,7755.761220107091,24866.150408509373,1859.7974154042943,0.0,4.850186225845001,10882.153105432182,147427.6789342633,44595.64141907371,203608.1032839629,12960863.449998772
