'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_debt_5','total_debt_34','total_wu'
2019,'M1',0.5,207.32495640112407,8021.151684397136,134.27498795057457,116.91581820663714,12591.971259411135,2.2459061404925,792.9843772506059,1373.9623844933922,386.23056971763066,4221.555159676306,198.4421402056169,0.0,0.0,631.5598269484858,21098.846349051943,6218.932670050102,28047.059243848315,4575.9964278747375,23471.062815974918,12961769.69999877
2019,'M1',0.1,230.40228015804888,8055.249640297128,145.3329281347395,122.00935228038459,13094.533305241343,2.1222536700925003,805.0134753394686,1272.1415231901115,372.40455702071324,4094.6239857513683,224.38416625242942,0.0,0.0,630.6120815808033,21388.34374594672,6315.501298836612,28418.21746733328,4736.296822508154,23681.92064482649,12959910.499998767
2020,'M1',1.0,697.5313528253399,15998.774410345566,2981.9812651444063,268.71520703937983,27900.774015099843,131.7782912604926,1128.465659590784,3258.810556690769,1373.1359044404105,7422.823031947766,353.50812733315263,0.0,0.0,1816.761640677161,48416.20461291221,10936.283333308422,61516.29782169052,7210.483254309269,54305.81456739266,12949862.14999877
2020,'M1',0.5,691.8361806991559,15915.495963283998,2919.4959232672613,211.69920307546752,26890.320253203347,163.12531475605505,1125.780208883435,3290.1494952038856,1389.984147735005,7684.881012092413,340.3303108475052,0.0,0.0,1822.256308626605,47365.33848043559,11104.97388734038,60623.098013021256,7153.633390219255,53469.46462281313,12943009.499998774
2020,'M1',0.1,732.3101520332242,16008.798202557258,2846.275385786268,229.69676950139493,28086.458929329445,163.00166228565504,1149.6218979111413,3039.2618162238878,1330.5917544294693,7372.372534671561,327.29206158711764,0.0,0.0,1835.7884575969374,47920.415285587536,11159.556094830334,61285.681166289374,7202.793257891154,54082.887908409415,12945457.249998769
2020,'M1',0.2,810.8261406355623,15868.663338769245,2808.8973883851236,252.46478787382736,27937.410331460567,160.55444496308257,1109.7484888223516,3097.9307565543972,1266.1874185103522,7289.264696675672,301.88804441340517,0.0,0.0,1909.2126431921065,47991.23413857578,10704.842682734157,60903.83583703704,7218.533689055208,53685.30214799295,12941921.199998774
2021,'M1',0.1,1102.223146925782,24430.268984741084,2990.4198861434243,277.4554894992573,43270.01915674294,165.60668337644753,1446.405727485544,6927.0531925468995,2247.4235572687526,10043.785226516156,441.04464921838974,0.0,0.0,2672.6799933290135,74228.22697340987,15978.793819129396,93341.7057004164,9832.996219227114,83508.70948120703,12928424.799998768
2021,'M1',1.0,1043.9991579007637,24485.107611507054,3137.4141902283277,331.2357132183996,43524.28915476323,131.7782912604926,1423.7013832139523,7270.154101035953,2328.1944371497602,10013.063412682302,497.36976552639715,0.0,0.0,2645.460963584931,75326.03297304032,15760.334196365424,94186.30721843772,9845.896257826802,84340.41096062888,12934911.149998765
2021,'M1',0.2,1165.1090089833642,24569.29251693424,2964.330313469045,310.6435922348597,43734.86113410639,160.55444496308257,1435.0932630074933,7332.516789831244,2158.9885533328447,9695.05504267648,426.74048199548474,0.0,0.0,2754.8818699480994,75071.0533632919,15757.082968612296,93953.1851414864,9849.60499075475,84103.58015074932,12924863.499998773
2021,'M1',0.5,1020.0688381390312,24602.703132571347,3062.77208326082,262.06294416412237,42805.43341610275,164.86199548325004,1433.172697596969,7343.8531425893925,2247.3521485541837,10313.650738732673,460.16128102395976,0.0,0.0,2640.912696723133,74651.03338681142,16021.996430917618,93716.09241817007,9746.497715920601,83969.59470226712,12926817.449998774
2022,'M1',0.2,1407.8340772398378,24745.568136846738,3125.8393893051016,318.9497732778574,43734.86113410639,160.55444496308257,1741.499052593612,7960.094913079921,2292.209083191458,10305.097894834385,567.9455597264423,0.0,0.0,3412.7155650763953,75278.70788936688,17298.86306503936,96360.45345910736,12224.24986004717,84136.20359908721,12908096.69999877
2022,'M1',0.1,1318.183854043709,24612.082058682245,3136.239508898264,282.9929435279224,43270.01915674294,166.52959238122503,1757.4260620955502,7557.400042809909,2381.867634049203,10647.36771564062,570.2519098872393,0.0,0.0,3297.3891769243405,74434.95859048006,17506.007796758062,95700.36047870132,12175.339273352323,83525.02120537598,12909284.44999877
2022,'M1',1.0,1240.578775918364,24660.460322414772,3295.2316300452744,338.6189852566198,43524.28915476323,131.7782912604926,1748.5653528956204,7881.119862198636,2462.5383012911907,10656.330989012196,622.8853901761335,0.0,0.0,3239.613937383582,75577.98713134465,17290.316901008424,96562.39705517436,12200.237129014118,84362.15992618748,12920406.199998764
2022,'M1',0.5,1220.3400921757413,24782.670388502953,3217.8207960634345,272.2149432166751,42805.43341610275,165.78490448802754,1733.1181241496456,7976.968719866734,2370.9217425553443,10937.53722596224,584.7539966689209,0.0,0.0,3265.621880318461,74871.6086389533,17528.183926714442,96067.56434969479,12092.53240606492,83975.03194365677,12911989.599998774
2023,'M1',0.5,1275.3377576786086,25086.657485101034,3395.813240781805,285.21439142644226,42805.43341610275,165.78490448802754,1931.1097199599676,7976.968719866734,2495.590700372101,11643.507259507815,716.7483938757872,0.0,0.0,3331.6190789218954,75122.59798515713,18921.79902131515,97778.16598909948,13785.460545997863,83992.70544313159,12899178.849998774
2023,'M1',0.1,1382.1811375379546,24932.06847615391,3294.2328025246825,287.9927313009098,43270.01915674294,168.52950749042003,1956.4176154604697,7557.400042809909,2518.5360825211305,11321.339107439086,694.2466466573259,0.0,0.0,3392.167986939142,74676.94831869254,18851.84208641005,97382.96330657734,13840.268601756547,83542.6947048508,12894094.24999877
2023,'M1',1.0,1287.5767809844506,24961.447546349056,3482.223692755023,348.6185608025945,43524.28915476323,132.7782488150901,1962.5562695795038,7881.119862198636,2591.989889208974,11295.303866399763,747.8800845008175,0.0,0.0,3312.3936811972394,75838.97605309445,18609.935136568944,98215.78395629518,13824.168197679859,84391.61575864552,12905679.799998764
2023,'M1',0.2,1466.8315729610954,25045.555403226423,3285.8325980407153,325.9494761600397,43734.86113410639,160.55444496308257,1959.4897994958858,7960.094913079921,2454.4421127390005,11001.068352833989,718.9391504706606,0.0,0.0,3504.385923591424,75517.69774491558,18721.368349887427,98113.6189580158,13936.177193517458,84177.44176452847,12895840.94999877
2024,'M1',0.1,1652.1563953779284,25297.075024753707,3294.2328025246825,359.2661993706704,43270.01915674294,181.25380111858004,2308.4653516837957,8095.190756427363,2760.717565623197,12069.710522171808,695.3265476886859,0.0,0.0,4078.5405720523704,74912.36674352895,20530.50189330476,99983.41412343063,16326.200775948073,83657.21334750419,12881121.649998773
