year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868900.0,795750.0,172325.0,579675.0,110775.0,470825.0,37.0,400.0,36.0,200.0,0.0,850.0
2016,848975.0,813500.0,151900.0,601825.0,111550.0,470500.0,37.0,400.0,36.0,200.0,0.0,1075.0
2017,839275.0,821650.0,136000.0,618425.0,112100.0,470800.0,37.0,400.0,36.0,200.0,200.0,47950.0
2018,833475.0,826275.0,122025.0,632600.0,112825.0,471050.0,37.0,400.0,36.0,200.0,0.0,40275.0
2019,830075.0,828725.0,111225.0,643475.0,113450.0,471300.0,37.0,400.0,36.0,200.0,127450.0,65750.0
2020,827175.0,830750.0,102950.0,651850.0,113950.0,471575.0,37.0,400.0,36.0,200.0,157050.0,75875.0
2021,824300.0,832775.0,95725.0,659175.0,114550.0,471725.0,37.0,400.0,36.0,200.0,145725.0,75900.0
2022,821475.0,834800.0,89400.0,665575.0,115075.0,471925.0,37.0,400.0,36.0,200.0,125.0,64025.0
2023,818975.0,836525.0,84225.0,670775.0,115675.0,472075.0,37.0,400.0,36.0,200.0,150.0,43500.0
2024,816925.0,837975.0,79875.0,675150.0,115900.0,472425.0,37.0,400.0,36.0,200.0,450.0,55725.0
2025,814650.0,839675.0,76200.0,678825.0,116225.0,472675.0,37.0,400.0,36.0,200.0,75.0,28475.0
2026,812600.0,841275.0,73225.0,681800.0,116500.0,472850.0,37.0,400.0,36.0,200.0,0.0,29200.0
2027,810800.0,842750.0,70825.0,684200.0,116700.0,472975.0,37.0,400.0,36.0,200.0,6125.0,70575.0
2028,808850.0,844450.0,68475.0,686550.0,116875.0,473050.0,37.0,400.0,36.0,200.0,157250.0,73075.0
2029,807100.0,845925.0,66100.0,688925.0,117025.0,473175.0,37.0,400.0,36.0,200.0,350.0,57625.0
2030,805275.0,847450.0,64125.0,690900.0,117275.0,473225.0,37.0,400.0,36.0,200.0,225.0,62650.0
2031,803375.0,849100.0,62025.0,693050.0,117350.0,473350.0,37.0,400.0,36.0,200.0,2925.0,22575.0
2032,802050.0,850250.0,60125.0,695000.0,117375.0,473450.0,37.0,400.0,36.0,200.0,133100.0,64400.0
2033,800850.0,851300.0,58400.0,696775.0,117375.0,473550.0,37.0,400.0,36.0,200.0,0.0,54475.0
2034,799425.0,852575.0,56625.0,698775.0,117350.0,473500.0,37.0,400.0,36.0,200.0,450.0,15850.0
2035,798125.0,853650.0,54875.0,700575.0,117450.0,473575.0,37.0,400.0,36.0,200.0,225.0,61050.0
2036,797000.0,854475.0,53250.0,702425.0,117575.0,473525.0,37.0,400.0,36.0,200.0,5225.0,51600.0
2037,796125.0,855225.0,52150.0,703650.0,117650.0,473450.0,37.0,400.0,36.0,200.0,5450.0,68500.0
2038,795050.0,856200.0,51200.0,704675.0,117650.0,473475.0,37.0,400.0,36.0,200.0,125.0,67600.0
2039,793875.0,857225.0,50275.0,705750.0,117650.0,473475.0,37.0,400.0,36.0,200.0,182700.0,68125.0
2040,792800.0,858225.0,49350.0,706825.0,117600.0,473450.0,37.0,400.0,36.0,200.0,4050.0,66300.0
2041,789450.0,861475.0,48425.0,707900.0,117625.0,473375.0,37.0,400.0,36.0,200.0,159375.0,66100.0
2042,786475.0,864200.0,47675.0,708925.0,117525.0,473450.0,37.0,400.0,36.0,200.0,8275.0,66000.0
2043,783275.0,866525.0,47025.0,709800.0,118050.0,473575.0,37.0,400.0,36.0,200.0,190050.0,64650.0
2044,776775.0,872625.0,46500.0,710925.0,118000.0,473425.0,37.0,400.0,36.0,200.0,157700.0,63525.0
2045,770125.0,878700.0,45800.0,712000.0,118025.0,473600.0,37.0,400.0,36.0,200.0,4900.0,60450.0
2046,764300.0,884150.0,45125.0,713025.0,118100.0,473550.0,37.0,400.0,36.0,200.0,104300.0,58550.0
2047,758600.0,889175.0,44550.0,713900.0,118300.0,473725.0,37.0,400.0,36.0,200.0,194025.0,59100.0
2048,752450.0,894475.0,43925.0,715325.0,118125.0,473950.0,37.0,400.0,36.0,200.0,187650.0,55600.0
2049,745925.0,899975.0,43200.0,716850.0,118350.0,473950.0,37.0,400.0,36.0,200.0,54975.0,56200.0
2050,739325.0,905850.0,42475.0,718400.0,118300.0,473900.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,732125.0,912550.0,41650.0,720050.0,118400.0,473475.0,37.0,400.0,36.0,200.0,0.0,0.0
