year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868525.0,795775.0,172325.0,579725.0,110875.0,471025.0,37.0,400.0,36.0,200.0,0.0,800.0
2016,848600.0,813600.0,151900.0,601875.0,111600.0,470675.0,37.0,400.0,36.0,200.0,0.0,975.0
2017,838675.0,822025.0,136000.0,618475.0,112250.0,470825.0,37.0,400.0,36.0,200.0,225.0,50575.0
2018,832625.0,826875.0,122025.0,632650.0,113050.0,471025.0,37.0,400.0,36.0,200.0,0.0,40350.0
2019,829125.0,829500.0,111225.0,643525.0,113825.0,471050.0,37.0,400.0,36.0,200.0,125150.0,66075.0
2020,792825.0,864375.0,102950.0,652325.0,123800.0,461975.0,37.0,400.0,36.0,200.0,156300.0,71050.0
2021,789125.0,868300.0,95725.0,659650.0,127050.0,458400.0,37.0,400.0,36.0,200.0,150450.0,67400.0
2022,786100.0,871350.0,89400.0,666050.0,128250.0,457100.0,37.0,400.0,36.0,200.0,125.0,56350.0
2023,783550.0,873375.0,84225.0,671250.0,128725.0,457125.0,37.0,400.0,36.0,200.0,150.0,34525.0
2024,781350.0,875250.0,79875.0,675625.0,129050.0,457100.0,37.0,400.0,36.0,200.0,650.0,51825.0
2025,779300.0,876800.0,76200.0,679300.0,129300.0,457350.0,37.0,400.0,36.0,200.0,175.0,23575.0
2026,777525.0,878400.0,73225.0,682275.0,129400.0,457425.0,37.0,400.0,36.0,200.0,0.0,21325.0
2027,776150.0,879650.0,70825.0,684675.0,129450.0,457500.0,37.0,400.0,36.0,200.0,6225.0,64850.0
2028,774625.0,881000.0,68475.0,687025.0,129375.0,457750.0,37.0,400.0,36.0,200.0,153850.0,65500.0
2029,773000.0,882375.0,66100.0,689400.0,129325.0,458050.0,37.0,400.0,36.0,200.0,375.0,49350.0
2030,771875.0,883375.0,64125.0,691375.0,129350.0,458150.0,37.0,400.0,36.0,200.0,275.0,54850.0
2031,770875.0,884325.0,62025.0,693525.0,129375.0,458125.0,37.0,400.0,36.0,200.0,2250.0,21075.0
2032,770025.0,885000.0,60125.0,695475.0,129400.0,458225.0,37.0,400.0,36.0,200.0,134625.0,58675.0
2033,769400.0,885625.0,58400.0,697250.0,129400.0,458175.0,37.0,400.0,36.0,200.0,0.0,47250.0
2034,768750.0,886225.0,56625.0,699225.0,129225.0,458200.0,37.0,400.0,36.0,200.0,400.0,15850.0
2035,768225.0,886725.0,54875.0,701000.0,129275.0,458150.0,37.0,400.0,36.0,200.0,175.0,58475.0
2036,767650.0,887225.0,53250.0,702800.0,129200.0,458125.0,37.0,400.0,36.0,200.0,5525.0,45250.0
2037,766975.0,887650.0,52150.0,704025.0,129325.0,458125.0,37.0,400.0,36.0,200.0,4925.0,62525.0
2038,766325.0,888125.0,51200.0,705050.0,129400.0,458150.0,37.0,400.0,36.0,200.0,150.0,63400.0
2039,765750.0,888550.0,50275.0,706050.0,129475.0,458150.0,37.0,400.0,36.0,200.0,183825.0,64000.0
2040,765250.0,888975.0,49350.0,706975.0,129550.0,458150.0,37.0,400.0,36.0,200.0,4200.0,64150.0
2041,763375.0,890700.0,48425.0,707975.0,129525.0,458250.0,37.0,400.0,36.0,200.0,158775.0,63225.0
2042,761500.0,892325.0,47675.0,708875.0,129625.0,458250.0,37.0,400.0,36.0,200.0,7775.0,60525.0
2043,759625.0,893700.0,47025.0,709675.0,129875.0,458350.0,37.0,400.0,36.0,200.0,191250.0,60575.0
2044,756150.0,896975.0,46500.0,710500.0,129925.0,458200.0,37.0,400.0,36.0,200.0,159125.0,59000.0
2045,752825.0,900025.0,45750.0,711325.0,130025.0,458300.0,37.0,400.0,36.0,200.0,5475.0,58025.0
2046,750025.0,902250.0,45075.0,712175.0,130250.0,458475.0,37.0,400.0,36.0,200.0,106300.0,60225.0
2047,747300.0,904700.0,44500.0,712875.0,130525.0,458350.0,37.0,400.0,36.0,200.0,197225.0,56375.0
2048,744275.0,907250.0,43875.0,713775.0,130725.0,458350.0,37.0,400.0,36.0,200.0,185950.0,56675.0
2049,741150.0,909750.0,43150.0,714850.0,131075.0,458275.0,37.0,400.0,36.0,200.0,55350.0,55150.0
2050,738150.0,912150.0,42425.0,715975.0,131350.0,458200.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,735300.0,914500.0,41600.0,717200.0,131450.0,458200.0,37.0,400.0,36.0,200.0,0.0,0.0
2015,868850.0,796050.0,172200.0,579775.0,110550.0,470825.0,37.0,400.0,36.0,200.0,0.0,675.0
2016,848800.0,814050.0,151725.0,601975.0,111350.0,470350.0,37.0,400.0,36.0,200.0,0.0,975.0
2017,838925.0,822375.0,135775.0,618600.0,111975.0,470600.0,37.0,400.0,36.0,200.0,200.0,47350.0
2018,833350.0,826725.0,121775.0,632850.0,112850.0,470700.0,37.0,400.0,36.0,200.0,0.0,42375.0
2019,829825.0,829300.0,110900.0,643800.0,113575.0,470850.0,37.0,400.0,36.0,200.0,124925.0,66000.0
2020,793375.0,864275.0,102600.0,652625.0,123300.0,462075.0,37.0,400.0,36.0,200.0,160600.0,70150.0
2021,789575.0,868300.0,95375.0,659950.0,126575.0,458475.0,37.0,400.0,36.0,200.0,144900.0,70625.0
2022,786875.0,870700.0,89000.0,666400.0,128050.0,457225.0,37.0,400.0,36.0,200.0,150.0,57725.0
2023,784750.0,872600.0,83775.0,671650.0,128600.0,456875.0,37.0,400.0,36.0,200.0,100.0,34975.0
2024,782850.0,874250.0,79400.0,676050.0,128875.0,456825.0,37.0,400.0,36.0,200.0,700.0,51900.0
2025,781050.0,875750.0,75600.0,679850.0,129000.0,457000.0,37.0,400.0,36.0,200.0,125.0,24325.0
2026,779300.0,877200.0,72650.0,682800.0,129175.0,457125.0,37.0,400.0,36.0,200.0,0.0,22375.0
2027,777875.0,878375.0,70225.0,685225.0,129250.0,457300.0,37.0,400.0,36.0,200.0,5700.0,65975.0
2028,776175.0,879950.0,67900.0,687550.0,129250.0,457425.0,37.0,400.0,36.0,200.0,146025.0,67500.0
2029,774675.0,881300.0,65650.0,689800.0,129300.0,457525.0,37.0,400.0,36.0,200.0,525.0,51625.0
2030,773225.0,882550.0,63650.0,691800.0,129350.0,457675.0,37.0,400.0,36.0,200.0,425.0,55525.0
2031,772050.0,883575.0,61575.0,693925.0,129400.0,457725.0,37.0,400.0,36.0,200.0,2100.0,22325.0
2032,771000.0,884425.0,59675.0,695875.0,129450.0,457825.0,37.0,400.0,36.0,200.0,132150.0,58900.0
2033,770150.0,885025.0,58000.0,697600.0,129500.0,457975.0,37.0,400.0,36.0,200.0,0.0,49200.0
2034,769275.0,885750.0,56300.0,699500.0,129475.0,457950.0,37.0,400.0,36.0,200.0,250.0,15000.0
2035,768600.0,886350.0,54625.0,701200.0,129450.0,458025.0,37.0,400.0,36.0,200.0,175.0,55800.0
2036,768025.0,886650.0,53075.0,702925.0,129550.0,458025.0,37.0,400.0,36.0,200.0,4550.0,46225.0
2037,767400.0,887050.0,52000.0,704125.0,129700.0,457975.0,37.0,400.0,36.0,200.0,4175.0,61600.0
2038,766575.0,887625.0,51075.0,705125.0,129875.0,457975.0,37.0,400.0,36.0,200.0,175.0,63250.0
2039,765975.0,888125.0,50175.0,706100.0,129925.0,457950.0,37.0,400.0,36.0,200.0,170250.0,64575.0
2040,765575.0,888475.0,49275.0,707000.0,129950.0,457975.0,37.0,400.0,36.0,200.0,3775.0,63275.0
2015,868900.0,795650.0,172200.0,579800.0,110750.0,470950.0,37.0,400.0,36.0,200.0,0.0,825.0
2016,848925.0,813475.0,151725.0,602000.0,111675.0,470450.0,37.0,400.0,36.0,200.0,0.0,925.0
2017,839050.0,821825.0,135775.0,618625.0,112150.0,470825.0,37.0,400.0,36.0,200.0,200.0,48400.0
2018,833125.0,826350.0,121775.0,632875.0,112975.0,471150.0,37.0,400.0,36.0,200.0,0.0,42200.0
2019,829725.0,828875.0,110900.0,643825.0,113575.0,471350.0,37.0,400.0,36.0,200.0,128950.0,65700.0
2020,793500.0,863850.0,102600.0,652650.0,123800.0,461850.0,37.0,400.0,36.0,200.0,157175.0,69625.0
2021,789725.0,868000.0,95375.0,659975.0,126925.0,458250.0,37.0,400.0,36.0,200.0,146825.0,68300.0
2022,786725.0,870725.0,89000.0,666425.0,127850.0,457525.0,37.0,400.0,36.0,200.0,125.0,58500.0
2023,784300.0,872850.0,83775.0,671675.0,128450.0,457200.0,37.0,400.0,36.0,200.0,200.0,36100.0
2024,782450.0,874325.0,79400.0,676075.0,128775.0,457225.0,37.0,400.0,36.0,200.0,600.0,52775.0
2025,780475.0,876075.0,75600.0,679875.0,128975.0,457250.0,37.0,400.0,36.0,200.0,125.0,24125.0
2026,778675.0,877500.0,72650.0,682825.0,129225.0,457375.0,37.0,400.0,36.0,200.0,0.0,22475.0
2027,777275.0,878700.0,70225.0,685250.0,129325.0,457475.0,37.0,400.0,36.0,200.0,4975.0,66725.0
2028,775475.0,880225.0,67900.0,687575.0,129525.0,457550.0,37.0,400.0,36.0,200.0,150625.0,66975.0
2029,773675.0,881800.0,65650.0,689825.0,129675.0,457625.0,37.0,400.0,36.0,200.0,300.0,51300.0
2030,772125.0,883050.0,63650.0,691825.0,129850.0,457750.0,37.0,400.0,36.0,200.0,350.0,54050.0
2031,770950.0,884075.0,61575.0,693950.0,129875.0,457825.0,37.0,400.0,36.0,200.0,2250.0,21650.0
2032,769950.0,884775.0,59675.0,695900.0,129900.0,458050.0,37.0,400.0,36.0,200.0,130025.0,58075.0
2033,769400.0,885150.0,58000.0,697625.0,130000.0,458075.0,37.0,400.0,36.0,200.0,0.0,48950.0
2034,768775.0,885700.0,56300.0,699525.0,129875.0,458075.0,37.0,400.0,36.0,200.0,475.0,14950.0
2035,768250.0,886175.0,54625.0,701225.0,129900.0,458075.0,37.0,400.0,36.0,200.0,250.0,57950.0
2036,767675.0,886675.0,53075.0,702950.0,129925.0,457950.0,37.0,400.0,36.0,200.0,4950.0,45450.0
2037,767075.0,887025.0,52000.0,704150.0,129925.0,458075.0,37.0,400.0,36.0,200.0,4275.0,62225.0
2038,766350.0,887700.0,51075.0,705150.0,129950.0,458025.0,37.0,400.0,36.0,200.0,175.0,63550.0
2039,765775.0,888225.0,50175.0,706125.0,130000.0,457950.0,37.0,400.0,36.0,200.0,171200.0,62325.0
2040,765400.0,888600.0,49275.0,707025.0,130025.0,457925.0,37.0,400.0,36.0,200.0,3900.0,62000.0
