'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit'
2015,'B2',0.5,16297.55849999814,39023.45449999752,33795.52349999734,9992.512500000763,72750.50149999466,16293.902249999684,12811.434749999959,41834.67149999661,22814.31974999631,24907.04849999786,23066.731749998893,25430.550249998687,14431.242500000371,47835.821749992,167750.78474999065,134839.7317499853,353449.4517500525
2016,'B2',0.5,16284.193749998134,39402.11924999748,33934.12999999733,9966.805750000756,73866.89049999465,16218.483499999684,12804.355749999957,43527.5552499965,22943.53349999632,25016.823999997858,22986.057749998872,25995.179999998705,14438.71225000037,47691.35799999199,171137.05649999177,135533.3132499853,357384.8412500524
2017,'B2',0.5,16221.526999998154,39273.064999997565,34026.57124999731,9874.466500000752,74704.66649999462,16174.18749999967,12278.249749999988,44651.523249996404,22871.395249996385,24064.229999997733,22764.34974999897,26302.444999998712,14441.85025000037,47562.30124999196,173468.46099999239,133594.65124998594,357648.52700005186
2018,'B2',0.5,16288.632749998138,39752.458999997514,34113.02224999732,9857.56000000075,75402.25774999458,16153.905249999654,12329.419749999988,45739.25374999623,23132.983249996338,24140.28324999774,22972.19199999888,26506.279249998708,14441.85025000037,47606.29924999198,175665.19974999333,134535.4859999858,360830.0985000514
2019,'B2',0.5,15930.835749998245,29373.318999998326,33936.09599999741,9836.773500000758,56512.651749996156,16132.184749999646,12223.017749999994,44995.293499996136,22919.60974999641,20166.200999997985,22752.619749998994,26641.0379999987,14444.24850000037,46677.28049999225,145904.5647499907,130383.68374998635,325863.8890000471
2020,'B2',0.5,15467.754499998331,29448.398999998306,30197.338249997912,9658.897500000725,55354.42124999631,15942.025999999729,12194.860499999997,44364.14399999587,21825.216249996512,20477.976999997984,22760.169249998995,26735.672999998696,14444.24850000037,45574.744499992405,140676.01499999105,130026.95849998656,318871.1250000434
2021,'B2',0.5,15703.628249998323,29928.49074999828,34098.86674999741,9843.671250000754,55551.14949999631,16122.732249999637,12260.050999999985,42037.01249999551,22030.291749996497,21328.655499997934,22799.253249998976,26807.743749998695,14447.38650000037,46141.400249992366,143248.21474999093,130670.95799998645,322958.9330000439
2022,'B2',0.5,15970.140249998238,41626.114249997285,34152.96049999742,9910.92325000075,76840.55199999448,16114.846249999631,12332.985749999974,47223.578499995594,23150.424249996406,24293.719499997736,22788.504999998975,26861.186249998696,14450.52450000037,46590.65399999225,180118.20099999462,135984.49174998596,365716.46025005163
2023,'B2',0.5,16235.822749998155,41739.89249999733,34184.219249997426,9915.523250000751,77027.50174999448,16110.172249999632,12475.735999999984,48555.043499995176,23209.014249996402,24306.228999997737,22791.695499998983,26906.72549999869,14456.800500000372,47493.668999991976,180793.83974999507,136603.7537499859,367914.37600005243
2024,'B2',0.5,15938.190249998252,41956.54924999732,34523.28649999734,9823.417250000759,77189.39949999447,16111.42699999963,12253.511999999992,48135.91724999524,23159.11049999643,24319.441999997747,23017.092499998875,26928.438499998687,14462.336750000373,46692.60624999221,181489.67324999548,136619.6569999859,367818.1192500522
