climat_code,Nam,thang,tmax_avg,tmax_max,ttb,pre_min
33,2048,11,32.08,33.37,28.32,0
33,2048,12,31.00966667,32.71,27.12,0
33,2049,1,30.94533333,32.93,27.05,0
33,2049,2,31.58066667,32.88,27.11,0
33,2049,3,32.76766667,34.85,28.37,0
33,2049,4,34.22533333,36.01,29.93,0
33,2049,5,34.142,36.61,30.62,0
33,2049,6,33.279,36.16,28.9,99
33,2049,7,32.84866667,34.74,29.86,86.4
33,2049,8,32.44666667,34.32,29.85,81.3
33,2049,9,32.18733333,33.36,28.57,121.2
33,2049,10,32.10733333,33.61,28.25,66
33,2049,11,31.77,33.51,27.7,0.9
33,2049,12,31.193,33.42,26.53,0
33,2050,1,30.99,33.79,27.18,0
33,2050,2,31.466,33.47,26.73,0
33,2050,3,33.02733333,34.6,28.94,0
33,2050,4,34.41933333,35.96,29.72,0
33,2050,5,34.35366667,36.98,29.56,0
33,2050,6,33.42166667,37.37,29.45,0
33,2050,7,32.72733333,34.11,29.14,0
33,2050,8,32.55966667,34.76,29.1,0
33,2050,9,32.476,33.52,29.05,129.3
33,2050,10,32.28066667,33.53,28.83,0
33,2050,11,32.031,33.86,28.74,2.4
33,2050,12,31.389,32.8,28.43,0
34,2016,1,30.19966667,32.62,24.63,0
34,2016,2,30.80833333,32.38,25.11,0
34,2016,3,32.13066667,34.16,27.41,0
34,2016,4,33.614,35.38,28.44,0
34,2016,5,33.352,35.16,27.94,0
34,2016,6,32.20066667,34.75,28,62.4
34,2016,7,31.56366667,32.76,27.41,0
34,2016,8,31.476,32.83,27.27,0
34,2016,9,31.35733333,32.78,27.77,0
34,2016,10,31.30866667,32.49,27.23,0
34,2016,11,31.09866667,32.36,26.3,4.8
34,2016,12,30.081,31.85,27.09,0
34,2017,1,30.23133333,32.68,25.08,0
34,2017,2,30.97433333,32.32,25.54,0
34,2017,3,32.22833333,34.11,27.68,0
34,2017,4,33.51766667,35.05,29.38,0
34,2017,5,33.43033333,35.53,30.35,0
34,2017,6,32.05833333,33.63,28.75,0
34,2017,7,31.73766667,33.52,27.2,19.2
34,2017,8,31.58033333,33.08,28.78,0
34,2017,9,31.51866667,32.53,27.9,81.9
34,2017,10,31.18,32.09,27.57,105.6
34,2017,11,31.04266667,32.42,26.58,0
34,2017,12,30.01866667,32.09,26.15,0
34,2018,1,30.09233333,32.91,26.98,0
34,2018,2,30.72166667,32.35,27.86,0
34,2018,3,32.085,33.8,27.38,0
34,2018,4,33.53033333,35.11,29.61,0.6
34,2018,5,33.29833333,35.77,28.48,0
34,2018,6,32.21,34.45,27.74,0
34,2018,7,31.64933333,33.58,27.64,53.1
34,2018,8,31.42966667,32.88,27.75,75.6
34,2018,9,31.52766667,32.92,28.44,27.3
34,2018,10,31.321,32.88,27.33,0
34,2018,11,30.954,32.41,26.79,3.6
34,2018,12,30.108,33.31,25.25,0
34,2019,1,30.13666667,32.55,26,0
34,2019,2,30.95966667,32.98,26.77,0
34,2019,3,32.27766667,34.03,26.99,0
34,2019,4,33.484,35.18,28.56,0
34,2019,5,32.983,34.65,28.57,16.8
34,2019,6,32.38933333,33.8,28.59,59.4
34,2019,7,31.92,33.62,27.87,0
34,2019,8,31.369,33.24,27.12,57
34,2019,9,31.42133333,32.46,27.56,71.1
34,2019,10,31.21566667,32.41,27.05,0
34,2019,11,30.94366667,32.55,26.88,6.6
34,2019,12,30.188,32.6,25.13,0
34,2020,1,30.00233333,32.47,24.9,0
34,2020,2,30.56933333,31.98,25.32,0
34,2020,3,31.975,33.3,27.54,0
34,2020,4,33.43833333,34.92,28.66,0.3
34,2020,5,33.16133333,35.68,28.47,0
34,2020,6,32.147,33.83,28.79,0
34,2020,7,31.59633333,33.53,28.64,36
34,2020,8,31.286,32.46,27.43,0
34,2020,9,31.51066667,32.7,27.01,0
34,2020,10,31.35466667,32.75,27.61,99.3
34,2020,11,31.12466667,32.52,27.54,0
34,2020,12,30.30933333,33.16,27.78,0
34,2021,1,30.23666667,31.82,26.31,0
34,2021,2,31.035,32.9,27.88,0
34,2021,3,32.354,34.02,28.47,0
34,2021,4,33.71433333,35.08,29.42,0
34,2021,5,33.23533333,35.53,28.87,15.3
34,2021,6,32.50033333,34.3,29.02,28.5
34,2021,7,31.99833333,33.73,28.88,0
34,2021,8,31.59833333,33.76,27.55,0
34,2021,9,31.375,32.64,27.9,0
34,2021,10,31.37566667,32.66,28.39,0
34,2021,11,30.89533333,32.39,27.38,8.1
34,2021,12,30.29833333,32.33,25.9,0
34,2022,1,30.595,32.76,24.47,0
34,2022,2,31.019,32.72,27.01,0
34,2022,3,32.203,33.78,27.11,0
34,2022,4,33.67533333,35.26,29.19,0
34,2022,5,33.55266667,35.9,29.22,0
34,2022,6,32.49166667,34.12,28.66,27.9
34,2022,7,32.00366667,34.08,27.47,0
34,2022,8,31.614,32.62,27.94,45.6
34,2022,9,31.54,32.98,28.26,115.2
34,2022,10,31.199,32.7,28.52,28.5
34,2022,11,31.14266667,32.46,28.57,0
34,2022,12,30.26166667,31.89,26.38,0
34,2023,1,30.23566667,32.83,25.28,0
34,2023,2,31.08733333,32.45,26.92,0
34,2023,3,32.277,34.78,28.52,0
34,2023,4,33.43233333,34.97,29.71,0
34,2023,5,33.057,35.78,29.39,0
34,2023,6,32.50666667,34.3,28.64,0
34,2023,7,31.82566667,33.9,27.88,63
34,2023,8,31.545,33.05,27.97,15.9
34,2023,9,31.65766667,32.83,27.9,71.4
34,2023,10,31.36466667,32.39,27.36,128.4
34,2023,11,30.97333333,32.44,27.5,0
34,2023,12,30.074,32.44,26.36,0
34,2024,1,30.37366667,32.34,26.08,0
34,2024,2,31.00166667,32.52,25.97,0
34,2024,3,32.32066667,34.4,27.84,0
34,2024,4,33.59133333,35.16,29.72,0
34,2024,5,33.52033333,35.73,28.56,21.9
34,2024,6,32.22833333,33.42,28.28,0
34,2024,7,31.541,33.74,27.27,0
34,2024,8,31.632,33.7,27.68,0
34,2024,9,31.6,32.69,28.06,38.1
34,2024,10,31.25933333,32.27,27.58,113.7
34,2024,11,31.08,32.46,26.14,12.9
34,2024,12,30.23333333,31.79,24.18,0
34,2025,1,30.58233333,33.18,25.89,0
34,2025,2,31.07966667,32.38,26,0
34,2025,3,32.25433333,33.87,27.05,0
34,2025,4,33.47366667,34.83,28.5,0
34,2025,5,33.58533333,36.39,28.35,0
34,2025,6,32.51233333,35.63,27.79,0
34,2025,7,32.13733333,34.13,27.78,0
34,2025,8,31.74333333,33.18,27.83,0
34,2025,9,31.64433333,33.1,27.98,0
34,2025,10,31.218,32.43,27.81,151.8
34,2025,11,31.163,32.5,27.28,0
34,2025,12,30.569,32.93,26.09,0
34,2026,1,30.30333333,32.2,25.75,0
34,2026,2,31.297,32.92,26.65,0
34,2026,3,32.53466667,34.03,28.04,0
34,2026,4,33.90733333,35.49,29.36,0
34,2026,5,33.80433333,36.12,29.08,0
34,2026,6,32.61133333,34.11,29.22,0
34,2026,7,31.868,33.72,29.07,0
34,2026,8,31.52366667,33.23,29.04,0
34,2026,9,31.49033333,33.05,28.38,0
34,2026,10,31.49233333,32.56,28.71,52.5
34,2026,11,31.18466667,33.29,28.28,10.5
34,2026,12,30.50466667,33.03,26.3,0
34,2027,1,30.39633333,31.92,26.66,0
34,2027,2,31.365,32.77,27.43,0
34,2027,3,32.41233333,34.47,28.2,0
34,2027,4,34.00133333,35.61,29.48,0
34,2027,5,33.65433333,36.04,29.18,0
34,2027,6,32.42233333,34.66,28.57,66
34,2027,7,31.81366667,33.5,27.8,0
34,2027,8,31.69633333,33.34,27.64,88.5
34,2027,9,31.72666667,33.07,27.91,78.6
34,2027,10,31.47933333,32.95,27.89,44.7
34,2027,11,31.09833333,32.6,27.91,0
34,2027,12,30.58666667,32.16,26,0
34,2028,1,30.40866667,32.1,25.6,0
34,2028,2,31.172,32.5,25.98,0
34,2028,3,32.28833333,34.31,27.97,0
34,2028,4,33.622,35.17,29.17,0
34,2028,5,33.45766667,35.49,29.1,0
34,2028,6,32.346,34.55,29.36,41.4
34,2028,7,32.08566667,33.99,27.58,0
34,2028,8,31.683,33.2,28.9,53.4
34,2028,9,31.528,33.18,28.07,81.3
34,2028,10,31.38966667,32.44,28.06,0
34,2028,11,31.343,33.08,27.98,19.2
34,2028,12,30.499,32.81,28.69,0
34,2029,1,30.408,31.56,27.02,0
34,2029,2,31.218,32.71,26.41,0
34,2029,3,32.62833333,34.56,29,0
34,2029,4,33.836,35.06,29.83,0
34,2029,5,33.10666667,35,30.33,0
34,2029,6,32.45366667,34.32,29.68,18
34,2029,7,31.90966667,33.78,28.48,0
34,2029,8,31.908,33.33,28.45,0
34,2029,9,31.63566667,32.67,28.01,0
34,2029,10,31.498,32.83,27.57,0
34,2029,11,31.21733333,32.93,26.24,2.4
34,2029,12,30.11766667,31.53,25.06,0
34,2030,1,30.608,31.68,25.3,0
34,2030,2,31.29466667,33.11,26.21,0
34,2030,3,32.54133333,34.54,27.55,0
34,2030,4,33.88066667,35.6,29.39,0
34,2030,5,33.56166667,35.73,27.95,0
34,2030,6,32.727,35.04,28.52,63.6
34,2030,7,32.08366667,34.74,28.16,51.6
34,2030,8,32.06933333,33.66,28.2,0
34,2030,9,31.661,33.1,28.23,0
34,2030,10,31.63733333,33.25,28.01,100.5
34,2030,11,31.26766667,33.03,27.83,2.1
34,2030,12,30.11833333,32.47,26.27,0
34,2031,1,30.696,32.49,27.19,0
34,2031,2,31.15366667,32.51,27.55,0
34,2031,3,32.65233333,34.34,27.5,0
34,2031,4,33.68766667,35.13,28.68,0
34,2031,5,33.34833333,34.87,28.86,12.3
34,2031,6,32.713,35.07,29.43,38.4
34,2031,7,32.06133333,33.18,28.94,0
34,2031,8,31.92566667,33.07,28.52,69.6
34,2031,9,31.673,33.02,28.23,90.3
34,2031,10,31.43,33.42,28.29,0
34,2031,11,31.174,32.84,27.87,0
34,2031,12,30.525,32.78,27.7,0
34,2032,1,30.70166667,33.07,27.44,0
34,2032,2,31.22133333,32.66,26.63,0
34,2032,3,32.49433333,34.56,28.2,0
34,2032,4,33.94133333,35.4,29.77,0
34,2032,5,33.33266667,35.45,29.57,12.6
34,2032,6,32.531,34.1,29.48,0
34,2032,7,31.932,33.47,27.69,0
34,2032,8,31.92233333,34.04,27.52,49.5
34,2032,9,31.764,33,28.17,0
34,2032,10,31.71933333,33.09,28.15,0
34,2032,11,31.405,33.01,27.04,11.1
34,2032,12,30.49133333,32.66,26.91,0
34,2033,1,30.866,32.59,27.06,0
34,2033,2,31.292,32.96,27.92,0
34,2033,3,32.83933333,34.93,27.9,0
34,2033,4,33.846,35.11,29.74,0
34,2033,5,33.87633333,35.87,29.76,27
34,2033,6,32.72733333,34.28,28.49,0
34,2033,7,32.31266667,33.98,27.85,0
34,2033,8,31.90166667,33.33,28.24,0
34,2033,9,31.79866667,33.4,28.52,0
34,2033,10,31.58466667,33.2,27.89,148.2
34,2033,11,31.566,33.42,27.2,8.4
34,2033,12,31.036,32.47,26.57,0
34,2034,1,30.64966667,32.36,26.66,0
34,2034,2,31.41966667,32.71,25.91,0
34,2034,3,32.76566667,34.15,28.11,0
34,2034,4,34.05366667,35.23,29.37,0
34,2034,5,34.04866667,36.05,29.73,0
34,2034,6,32.94166667,34.66,29.58,0
34,2034,7,32.29366667,34.17,28.11,0
34,2034,8,31.68866667,33.58,28.59,33.9
34,2034,9,31.83433333,33.15,28.23,0
34,2034,10,31.80966667,33.18,28.4,0
34,2034,11,31.38833333,33.03,28.03,5.4
34,2034,12,30.44666667,32.16,26.31,0
34,2035,1,30.86733333,32.38,25.55,0
34,2035,2,31.61566667,33.48,25.43,0
34,2035,3,32.78933333,34.59,28.47,0
34,2035,4,34.16533333,35.39,29.31,0
34,2035,5,34.05466667,36.11,29.03,0
34,2035,6,32.98,35.43,29.62,0
34,2035,7,32.21066667,33.63,28.22,0
34,2035,8,32.04766667,33.53,28.08,49.2
34,2035,9,31.82266667,33.13,28.75,43.8
34,2035,10,31.682,33.04,27.89,108.6
34,2035,11,31.35433333,33.08,28.41,7.5
34,2035,12,30.67166667,32.67,27.1,0
34,2036,1,30.70766667,32.78,28.2,0
34,2036,2,31.42233333,32.97,28.73,0
34,2036,3,32.81433333,34.1,28.23,0
34,2036,4,34.21,35.31,30.09,0
34,2036,5,34.075,35.9,28.17,31.8
34,2036,6,32.96733333,34.81,28.22,0
34,2036,7,32.23,34.28,27.96,0
34,2036,8,32.128,34.16,27.7,0
34,2036,9,32.00066667,33.06,28.61,49.8
34,2036,10,31.67133333,33.47,28.86,118.5
34,2036,11,31.60433333,33.98,28.3,8.7
34,2036,12,30.51566667,32.73,26.7,0
34,2037,1,31.18933333,32.68,26.38,0
34,2037,2,31.461,32.93,26.84,0
34,2037,3,32.881,34.28,28.38,0
34,2037,4,34.39333333,35.87,29.57,0.3
34,2037,5,33.907,36.83,29.19,0
34,2037,6,32.711,35.15,29.64,56.1
34,2037,7,32.22166667,34.56,29.16,0
34,2037,8,31.97833333,33.7,28.12,0
34,2037,9,31.753,32.99,28.57,71.7
34,2037,10,31.63866667,32.91,29.15,113.7
34,2037,11,31.474,33.44,27.86,0
34,2037,12,30.58933333,32.27,26.56,0
34,2038,1,30.95533333,32.48,26.2,0
34,2038,2,31.50933333,33.65,26.64,0
34,2038,3,32.85166667,34.39,28.09,0
34,2038,4,34.05,35.49,30.05,0
34,2038,5,33.762,37.2,29.07,0
34,2038,6,32.75266667,35.11,29.27,59.4
34,2038,7,32.158,34.67,27.99,0
34,2038,8,31.95733333,33.34,28.07,0
34,2038,9,32.05466667,33.71,28.57,0
34,2038,10,31.89166667,33.1,28.66,0
34,2038,11,31.717,33.93,28.15,0
34,2038,12,31.092,33.32,26.89,0
34,2039,1,30.85033333,32.38,25.93,0
34,2039,2,31.55866667,33.14,25.52,0
34,2039,3,32.99666667,34.21,28.19,0
34,2039,4,34.19166667,35.81,29.76,0
34,2039,5,34.36733333,36.41,30.69,10.8
34,2039,6,33.10066667,34.84,28.87,0
34,2039,7,32.27666667,34.21,28.56,30.6
34,2039,8,32.08,33.42,27.78,56.4
34,2039,9,32.20733333,33.24,28.41,0
34,2039,10,31.68733333,33.52,27.87,115.5
34,2039,11,31.693,33.59,28.53,0
34,2039,12,30.86633333,32.58,26.68,0
34,2040,1,30.91,33.27,26.11,0
34,2040,2,31.74966667,32.93,27.41,0
34,2040,3,33.03,34.88,28.94,0
34,2040,4,34.31766667,35.85,30.42,0
34,2040,5,34.141,36.75,29.64,0
34,2040,6,33.10333333,34.56,29.58,52.5
34,2040,7,32.33,33.74,29.49,26.7
34,2040,8,32.03666667,33.05,28.45,0
34,2040,9,32.17033333,33.36,27.81,0
34,2040,10,31.644,32.9,28.17,0
34,2040,11,31.68733333,33.3,27.94,8.7
34,2040,12,30.88466667,34.08,27.45,0
34,2041,1,30.88966667,33.11,26.85,0
34,2041,2,31.51333333,33.36,27.29,0
34,2041,3,32.86933333,34.2,28.79,0
34,2041,4,34.359,35.62,30.97,0.3
34,2041,5,33.99866667,36.06,30.47,0
34,2041,6,33.00933333,35.79,30.67,0
34,2041,7,32.15666667,33.51,29.1,0
34,2041,8,32.107,33.4,28.83,0
34,2041,9,32.025,33.28,28.75,57.9
34,2041,10,31.77266667,33.59,28.97,0
34,2041,11,31.66466667,34.28,26.82,0
34,2041,12,31.13966667,33.16,25.7,0.6
34,2042,1,30.93866667,32.95,25.52,0
34,2042,2,31.73433333,32.98,26.41,0
34,2042,3,32.914,34.64,29.74,0
34,2042,4,34.49933333,36.02,30.61,0
34,2042,5,34.27066667,36.41,31.23,0
34,2042,6,32.942,34.61,29.76,0
34,2042,7,32.25333333,33.8,28.07,0
34,2042,8,32.363,33.94,28.65,0
34,2042,9,32.11633333,33.97,28.12,102.3
34,2042,10,32.015,32.98,28.16,0
34,2042,11,31.727,33.02,27.89,0
34,2042,12,30.83233333,33.2,26.47,0
34,2043,1,31.25466667,33.02,26.92,0
34,2043,2,31.798,34.35,26.19,0
34,2043,3,33.078,34.49,27.37,0
34,2043,4,34.393,36.19,30.07,0
34,2043,5,34.18133333,37.18,30.02,18.6
34,2043,6,33.25933333,35.44,29.27,0
34,2043,7,32.623,34.19,28.8,0
34,2043,8,32.35033333,33.73,27.95,79.5
34,2043,9,32.41666667,33.53,27.87,0
34,2043,10,32,33.04,27.73,0
34,2043,11,31.971,33.42,27.39,13.2
34,2043,12,31.41733333,34.57,27.25,0
34,2044,1,31.276,32.78,26.76,0
34,2044,2,31.92966667,33.28,27.08,0
34,2044,3,33.16033333,35.1,28.12,0
34,2044,4,34.64333333,36.52,29.81,0
34,2044,5,34.098,36.58,28.98,24
34,2044,6,33.162,34.99,28.68,60.6
34,2044,7,32.66366667,34.1,29.06,0
34,2044,8,32.38433333,34.36,28.33,78.6
34,2044,9,32.27033333,33.71,28.27,116.7
34,2044,10,32.142,33.34,28.25,0
34,2044,11,31.60133333,34.26,29.16,1.2
34,2044,12,31.18933333,33.21,26.68,0.3
34,2045,1,31.41866667,33.08,27.66,0
34,2045,2,32.20433333,33.59,26.56,0
34,2045,3,32.947,34.12,28.02,0
34,2045,4,34.29533333,35.85,29.79,0
34,2045,5,34.02333333,35.65,29.88,0
34,2045,6,33.06533333,34.96,28.85,35.4
34,2045,7,32.39466667,33.98,28.25,85.2
34,2045,8,32.27433333,33.6,28.31,75.3
34,2045,9,32.134,33.31,28.26,106.8
34,2045,10,31.94866667,33.43,28.59,0
34,2045,11,31.798,33.39,28.98,24
34,2045,12,30.962,32.9,26.95,0
34,2046,1,30.88333333,33.31,28.1,0
34,2046,2,31.60266667,33.11,27.71,0
34,2046,3,33.02733333,34.71,27.69,0
34,2046,4,34.522,36.43,30.25,0
34,2046,5,34.317,36.11,30.05,0
34,2046,6,33.12733333,35.48,30.14,0
34,2046,7,32.308,33.83,28.62,0
34,2046,8,32.09133333,33.98,28.4,48.9
34,2046,9,32.192,33.43,28.64,0
34,2046,10,32.041,33.9,28.52,102.9
34,2046,11,32.06133333,33.77,27.63,4.2
34,2046,12,31.10833333,34.14,26.84,0.6
34,2047,1,31.253,32.82,26.68,0
34,2047,2,31.706,33.42,27.64,0
34,2047,3,33.19966667,34.73,28.12,0
34,2047,4,34.672,35.98,30,0
34,2047,5,34.022,35.99,30.06,4.8
34,2047,6,33.314,35.05,29.34,0
34,2047,7,32.58166667,34.28,29.26,71.7
34,2047,8,32.26333333,33.59,28.52,55.5
34,2047,9,32.12833333,33.59,29.05,68.7
34,2047,10,32.01833333,33.23,28.76,102
34,2047,11,31.97033333,33.66,28.17,4.8
34,2047,12,30.85066667,32.92,28.24,0
34,2048,1,31.083,32.87,28.57,0
34,2048,2,31.97833333,33.73,28.83,0
34,2048,3,33.12033333,34.53,28.47,0
34,2048,4,34.44333333,35.88,30.48,0
34,2048,5,34.395,37.13,32.22,16.8
34,2048,6,33.42966667,35.04,30.02,0
34,2048,7,32.56033333,34.04,29.29,38.7
34,2048,8,32.60333333,34.18,28.45,50.7
34,2048,9,32.38,33.74,29.29,92.4
34,2048,10,31.979,33.39,29.52,102
34,2048,11,32.11933333,33.38,28.45,0
34,2048,12,30.99433333,32.97,27.11,0
34,2049,1,31.10333333,33.04,27.08,0
34,2049,2,31.794,33.31,27.09,0
34,2049,3,33.15133333,35.1,28.41,0
34,2049,4,34.47833333,36.33,29.91,0
34,2049,5,34.257,36.86,30.43,0
34,2049,6,33.28333333,36.22,28.85,76.5
34,2049,7,32.84866667,34.78,29.62,84.3
34,2049,8,32.41633333,34.34,29.76,74.1
34,2049,9,32.181,33.42,28.55,83.1
34,2049,10,32.13333333,33.65,28.27,124.2
34,2049,11,31.81566667,33.49,27.75,7.2
34,2049,12,31.17666667,33.53,26.5,0
34,2050,1,31.137,33.98,27.22,0
34,2050,2,31.72766667,34.01,26.75,0
34,2050,3,33.40666667,34.98,28.97,0
34,2050,4,34.724,36.27,29.7,0
34,2050,5,34.49533333,37.03,29.47,0
34,2050,6,33.41566667,37.53,29.32,0
34,2050,7,32.72066667,34.15,29.12,0
34,2050,8,32.52633333,34.62,29.03,0
34,2050,9,32.46133333,33.45,28.94,91.2
34,2050,10,32.307,33.58,28.89,0
34,2050,11,32.08866667,33.93,28.76,2.1
34,2050,12,31.42233333,32.97,28.4,0.6
35,2016,1,30.472,32.95,24.6,0
35,2016,2,31.17133333,32.79,25.21,0
35,2016,3,32.53533333,34.3,27.49,0
35,2016,4,33.94633333,35.66,28.44,0
35,2016,5,33.52766667,35.36,27.95,0
35,2016,6,32.252,34.66,27.94,24.6
35,2016,7,31.612,32.8,27.3,0
35,2016,8,31.488,32.85,27.16,0
35,2016,9,31.40233333,32.74,27.68,0
35,2016,10,31.39366667,32.62,27.3,0
35,2016,11,31.24,32.45,26.22,10.8
35,2016,12,30.251,32,27.15,0
35,2017,1,30.50933333,32.74,25.12,0
35,2017,2,31.351,32.68,25.61,0
35,2017,3,32.63566667,34.61,27.71,0
35,2017,4,33.79533333,35.33,29.4,0
35,2017,5,33.60966667,35.79,30.32,0
35,2017,6,32.106,33.5,28.71,0
35,2017,7,31.79,33.64,27.14,36
35,2017,8,31.613,32.96,28.67,0
35,2017,9,31.52666667,32.51,27.8,112.2
35,2017,10,31.262,32.15,27.62,138
35,2017,11,31.172,32.57,26.51,0
35,2017,12,30.17833333,32.32,26.07,0
35,2018,1,30.36233333,32.97,26.98,0
35,2018,2,31.10433333,32.71,27.93,0
35,2018,3,32.46733333,34.17,27.48,0
35,2018,4,33.833,35.44,29.69,0.3
35,2018,5,33.49266667,36.02,28.44,0
35,2018,6,32.27766667,34.57,27.62,0
35,2018,7,31.69366667,33.56,27.55,40.8
35,2018,8,31.46766667,32.9,27.63,55.8
35,2018,9,31.534,32.88,28.4,20.1
35,2018,10,31.40966667,32.89,27.26,0
35,2018,11,31.08333333,32.52,26.84,8.1
35,2018,12,30.264,33.52,25.21,0
35,2019,1,30.41033333,32.8,25.98,0
35,2019,2,31.335,33.37,26.85,0
35,2019,3,32.66966667,34.42,27.12,0
35,2019,4,33.782,35.5,28.55,0
35,2019,5,33.167,34.95,28.59,24.6
35,2019,6,32.46133333,33.85,28.52,56.4
35,2019,7,31.98166667,33.75,27.87,0
35,2019,8,31.38766667,33.13,26.99,43.8
35,2019,9,31.43066667,32.4,27.46,76.8
35,2019,10,31.31766667,32.54,27,0
35,2019,11,31.06933333,32.67,26.93,14.4
35,2019,12,30.36233333,32.81,25.06,0
35,2020,1,30.276,32.81,24.87,0
35,2020,2,30.916,32.28,25.39,0
35,2020,3,32.373,33.47,27.63,0
35,2020,4,33.736,35.23,28.63,0
35,2020,5,33.36566667,35.96,28.46,0
35,2020,6,32.20033333,33.88,28.73,0
35,2020,7,31.64633333,33.64,28.58,56.4
35,2020,8,31.29233333,32.41,27.36,0
35,2020,9,31.53766667,32.73,26.95,0
35,2020,10,31.452,32.91,27.58,65.7
35,2020,11,31.254,32.65,27.61,0
35,2020,12,30.49433333,33.42,27.75,0
35,2021,1,30.49666667,32.06,26.29,0
35,2021,2,31.42,33.29,27.94,0
35,2021,3,32.759,34.46,28.5,0
35,2021,4,34.02166667,35.43,29.48,0
35,2021,5,33.41866667,35.74,28.9,33.9
35,2021,6,32.55,34.43,28.92,29.1
35,2021,7,32.05166667,33.87,28.78,0
35,2021,8,31.61266667,33.66,27.47,0
35,2021,9,31.39966667,32.58,27.81,0
35,2021,10,31.45533333,32.68,28.36,0
35,2021,11,31.024,32.49,27.32,32.1
35,2021,12,30.48366667,32.58,25.85,0
35,2022,1,30.86933333,33.11,24.44,0
35,2022,2,31.383,33.11,27.07,0
35,2022,3,32.60966667,34.31,27.2,0
35,2022,4,33.99066667,35.6,29.19,0
35,2022,5,33.736,36.07,29.19,0
35,2022,6,32.54233333,34.19,28.61,45.3
35,2022,7,32.063,34.06,27.41,0
35,2022,8,31.64233333,32.71,27.88,42.3
35,2022,9,31.575,32.94,28.22,131.7
35,2022,10,31.29233333,32.71,28.5,32.7
35,2022,11,31.28266667,32.56,28.51,0
35,2022,12,30.42433333,32,26.29,0
35,2023,1,30.50266667,32.88,25.23,0
35,2023,2,31.46333333,32.8,26.98,0
35,2023,3,32.68166667,35.25,28.54,0
35,2023,4,33.73433333,35.28,29.77,0
35,2023,5,33.24733333,35.82,29.37,0
35,2023,6,32.547,34.41,28.57,0
35,2023,7,31.88133333,33.96,27.8,73.8
35,2023,8,31.58666667,33.16,27.9,31.5
35,2023,9,31.68166667,32.79,27.83,64.2
35,2023,10,31.446,32.52,27.32,90.6
35,2023,11,31.09733333,32.53,27.39,0
35,2023,12,30.24333333,32.67,26.3,0
35,2024,1,30.65533333,32.68,26.05,0
35,2024,2,31.36633333,33,26.05,0
35,2024,3,32.71366667,34.9,27.91,0
35,2024,4,33.89433333,35.49,29.74,0
35,2024,5,33.68133333,35.85,28.54,43.8
35,2024,6,32.292,33.51,28.22,0
35,2024,7,31.599,33.9,27.18,0
35,2024,8,31.658,33.61,27.57,0
35,2024,9,31.63333333,32.78,28.02,43.5
35,2024,10,31.35533333,32.43,27.66,151.8
35,2024,11,31.20733333,32.53,26.09,14.1
35,2024,12,30.39566667,32.05,24.08,0.3
35,2025,1,30.88,33.53,25.99,0
35,2025,2,31.44733333,32.76,26.07,0
35,2025,3,32.65566667,34.34,27.19,0
35,2025,4,33.788,35.25,28.52,0
35,2025,5,33.77733333,36.58,28.33,0
35,2025,6,32.57566667,35.75,27.7,0
35,2025,7,32.19666667,34.27,27.74,0
35,2025,8,31.781,33.26,27.81,0
35,2025,9,31.67566667,33.06,27.91,0
35,2025,10,31.31366667,32.45,27.78,109.8
35,2025,11,31.308,32.65,27.23,0
35,2025,12,30.719,33.17,26.04,0
35,2026,1,30.58833333,32.49,25.7,0
35,2026,2,31.68033333,33.33,26.71,0
35,2026,3,32.948,34.52,28.09,0
35,2026,4,34.21,35.78,29.36,0
35,2026,5,33.977,36.38,29.07,0
35,2026,6,32.648,34.21,29.12,0
35,2026,7,31.91666667,33.68,29.01,0
35,2026,8,31.564,33.35,28.97,0
35,2026,9,31.52566667,33.01,28.45,0
35,2026,10,31.57933333,32.65,28.69,38.7
35,2026,11,31.321,33.41,28.23,16.2
35,2026,12,30.678,33.31,26.24,0
35,2027,1,30.668,32.11,26.61,0
35,2027,2,31.76333333,33.16,27.47,0
35,2027,3,32.82533333,34.84,28.24,0
35,2027,4,34.31866667,35.98,29.42,0
35,2027,5,33.80233333,36.17,29.08,0
35,2027,6,32.477,34.75,28.51,48.6
35,2027,7,31.86666667,33.46,27.71,0
35,2027,8,31.732,33.48,27.64,42.3
35,2027,9,31.766,33.02,27.85,86.1
35,2027,10,31.57466667,32.98,27.83,32.4
35,2027,11,31.227,32.71,27.96,0
35,2027,12,30.73466667,32.41,25.98,0
35,2028,1,30.68766667,32.37,25.66,0
35,2028,2,31.512,32.85,26.09,0
35,2028,3,32.691,34.77,28.05,0
35,2028,4,33.959,35.47,29.18,0
35,2028,5,33.644,35.71,29.07,0
35,2028,6,32.41,34.76,29.32,63
35,2028,7,32.13733333,33.97,27.51,0
35,2028,8,31.72466667,33.21,28.83,48.9
35,2028,9,31.56233333,33.13,28.13,77.7
35,2028,10,31.489,32.51,28.03,0
35,2028,11,31.46633333,33.23,28.04,8.4
35,2028,12,30.665,32.97,28.71,0
35,2029,1,30.69666667,31.8,27.01,0
35,2029,2,31.59233333,33.11,26.48,0
35,2029,3,33.04133333,35.06,29.06,0
35,2029,4,34.14833333,35.38,29.83,0.6
35,2029,5,33.32733333,35.29,30.26,0
35,2029,6,32.51166667,34.42,29.62,17.1
35,2029,7,31.96,33.82,28.39,0
35,2029,8,31.93433333,33.45,28.39,0
35,2029,9,31.66666667,32.6,27.97,0
35,2029,10,31.57933333,32.84,27.53,0
